id,username,position,posts,ppd,up,down,registered
1876,User3156,Vendor,111.0,2.176,11.0,1.0,"December 06, 2013"
1879,User3340,Vendor,2.0,0.032,0.0,0.0,"November 26, 2013"
1882,User4555,Full Member,153.0,1.391,11.0,2.0,"October 08, 2013"
1887,User1413,Full Member,162.0,4.154,3.0,0.0,"December 19, 2013"
1888,User3874,Full Member,202.0,1.853,60.0,5.0,"October 09, 2013"
1889,User2306,Full Member,109.0,1.185,29.0,53.0,"October 27, 2013"
1891,User1429,Vendor,123.0,1.255,20.0,10.0,"October 20, 2013"
1896,User1230,Sr. Member,423.0,9.614,36.0,39.0,"December 14, 2013"
1899,User5579,Vendor,4.0,0.036,0.0,0.0,"October 09, 2013"
1900,User2172,Full Member,142.0,1.315,82.0,1.0,"October 11, 2013"
1901,User5227,Full Member,141.0,1.584,48.0,5.0,"October 29, 2013"
1902,User3055,Vendor,30.0,0.313,1.0,4.0,"October 22, 2013"
1908,User2876,Vendor,162.0,1.486,28.0,19.0,"October 09, 2013"
1909,User3464,Vendor,156.0,1.418,11.0,1.0,"October 08, 2013"
1922,User1170,Full Member,102.0,1.821,9.0,4.0,"December 01, 2013"
1929,User5063,Vendor,60.0,0.55,1.0,0.0,"October 10, 2013"
1939,User1712,Full Member,247.0,4.843,2.0,6.0,"December 07, 2013"
1940,User3240,Vendor,17.0,0.283,5.0,3.0,"November 28, 2013"
1943,User2856,Full Member,114.0,1.036,31.0,4.0,"October 09, 2013"
1952,User5072,Full Member,114.0,1.213,12.0,2.0,"October 25, 2013"
1955,User3549,Vendor,2.0,0.027,0.0,0.0,"November 14, 2013"
1956,User2369,Full Member,141.0,4.273,1.0,2.0,"December 25, 2013"
1967,User1472,Full Member,122.0,1.743,7.0,5.0,"November 17, 2013"
1989,User752,Vendor,110.0,1.429,16.0,2.0,"November 11, 2013"
1993,User5813,Vendor,71.0,0.899,15.0,6.0,"November 08, 2013"
1997,User2045,Vendor,25.0,0.225,7.0,1.0,"October 08, 2013"
2001,User5857,Vendor,170.0,2.208,19.0,7.0,"November 11, 2013"
2004,User4284,Full Member,134.0,5.826,21.0,24.0,"January 03, 2014"
2009,User5003,Full Member,112.0,3.294,9.0,5.0,"December 24, 2013"
2011,User2917,Vendor,17.0,0.207,1.0,0.0,"November 06, 2013"
2012,User4590,Full Member,182.0,1.67,35.0,3.0,"October 09, 2013"
2019,User2721,Vendor,91.0,1.4,15.0,2.0,"November 23, 2013"
2033,User1402,Sr. Member,351.0,3.774,32.0,39.0,"October 25, 2013"
2041,User667,Full Member,145.0,2.843,5.0,17.0,"December 07, 2013"
2045,User2604,Vendor,41.0,0.376,22.0,3.0,"October 09, 2013"
2050,User2640,Vendor,2.0,0.018,0.0,0.0,"October 09, 2013"
2052,User4381,Full Member,145.0,5.8,35.0,10.0,"January 02, 2014"
2060,User5547,Vendor,7.0,0.099,0.0,0.0,"November 16, 2013"
2064,User1580,Vendor,160.0,1.524,23.0,4.0,"October 14, 2013"
2073,User4472,Full Member,133.0,1.209,12.0,11.0,"October 08, 2013"
2074,User1803,Full Member,158.0,1.795,12.0,15.0,"October 31, 2013"
2077,User703,Vendor,31.0,0.307,2.0,1.0,"October 17, 2013"
2079,User2757,Vendor,32.0,0.296,3.0,0.0,"October 11, 2013"
2080,User3220,Full Member,123.0,7.688,14.0,2.0,"January 11, 2014"
2086,User901,Full Member,130.0,1.625,6.0,7.0,"November 08, 2013"
2096,User570,Vendor,15.0,0.188,5.0,0.0,"November 08, 2013"
2106,User4516,Vendor,189.0,3.259,23.0,5.0,"November 29, 2013"
2112,User2044,Full Member,185.0,2.372,13.0,4.0,"November 09, 2013"
2127,User2093,Full Member,188.0,3.418,17.0,13.0,"December 03, 2013"
2129,User991,Vendor,61.0,0.587,18.0,2.0,"October 15, 2013"
2137,User3545,Vendor,16.0,0.276,8.0,0.0,"November 29, 2013"
2144,User2232,Vendor,91.0,1.596,8.0,12.0,"December 01, 2013"
2160,User2128,Sr. Member,282.0,2.712,34.0,1.0,"October 14, 2013"
2171,User402,Vendor,174.0,1.933,28.0,15.0,"October 29, 2013"
2184,User4142,Vendor,52.0,0.65,1.0,0.0,"November 08, 2013"
2187,User1255,Full Member,130.0,2.453,5.0,2.0,"December 04, 2013"
2193,User3669,Full Member,170.0,1.532,30.0,5.0,"October 08, 2013"
2202,User2541,Vendor,36.0,0.507,1.0,6.0,"November 16, 2013"
2211,User3963,Full Member,200.0,3.846,14.0,9.0,"December 06, 2013"
2214,User2689,Full Member,101.0,1.485,19.0,0.0,"November 20, 2013"
2235,User5241,Vendor,51.0,0.662,6.0,1.0,"November 10, 2013"
2239,User5240,Full Member,112.0,2.074,27.0,3.0,"December 04, 2013"
2242,User2409,Vendor,337.0,4.266,58.0,7.0,"November 08, 2013"
2243,User2722,Sr. Member,385.0,3.532,52.0,42.0,"October 09, 2013"
2247,User400,Vendor,6.0,0.055,0.0,0.0,"October 10, 2013"
2253,User3590,Vendor,61.0,0.859,7.0,2.0,"November 17, 2013"
2254,User1820,Full Member,171.0,10.688,13.0,3.0,"January 10, 2014"
2255,User2304,Vendor,17.0,0.239,3.0,0.0,"November 17, 2013"
2266,User2914,Sr. Member,306.0,7.65,29.0,38.0,"December 18, 2013"
2267,User4004,Vendor,6.0,0.075,0.0,0.0,"November 07, 2013"
2280,User4079,Full Member,102.0,0.944,22.0,17.0,"October 10, 2013"
2283,User3577,Vendor,99.0,1.238,7.0,10.0,"November 08, 2013"
2290,User3228,Vendor,121.0,1.513,12.0,5.0,"November 08, 2013"
2300,User2577,Vendor,56.0,0.519,12.0,1.0,"October 11, 2013"
2301,User5366,Sr. Member,376.0,3.45,112.0,15.0,"October 10, 2013"
2312,User258,Full Member,130.0,2.889,31.0,3.0,"December 13, 2013"
2323,User3896,Vendor,83.0,1.038,6.0,4.0,"November 07, 2013"
2328,User3213,Hero Member,663.0,15.419,66.0,34.0,"December 14, 2013"
2330,User4057,Hero Member,981.0,9.255,117.0,30.0,"October 13, 2013"
2335,User1004,Vendor,108.0,1.286,7.0,1.0,"November 04, 2013"
2340,User644,Vendor,10.0,0.091,0.0,0.0,"October 09, 2013"
2341,User959,Vendor,13.0,0.176,13.0,1.0,"November 13, 2013"
2352,User5260,Full Member,111.0,1.82,11.0,1.0,"November 26, 2013"
2356,User3321,Vendor,114.0,1.107,20.0,4.0,"October 16, 2013"
2357,User4107,Vendor,280.0,2.979,67.0,44.0,"October 24, 2013"
2358,User600,Vendor,161.0,1.578,15.0,4.0,"October 16, 2013"
2361,User4935,Full Member,131.0,4.517,3.0,1.0,"December 29, 2013"
2362,User2091,Vendor,18.0,0.22,1.0,6.0,"November 07, 2013"
2363,User6023,Vendor,16.0,0.2,1.0,0.0,"November 08, 2013"
2378,User4310,Sr. Member,286.0,3.763,34.0,58.0,"November 12, 2013"
2381,User264,Full Member,151.0,3.02,21.0,115.0,"December 08, 2013"
2387,User678,Sr. Member,258.0,2.324,68.0,12.0,"October 08, 2013"
2389,User2351,Full Member,128.0,1.376,19.0,1.0,"October 25, 2013"
2395,User4964,Full Member,141.0,1.439,32.0,35.0,"October 20, 2013"
2403,User5932,Vendor,284.0,3.737,67.0,22.0,"November 12, 2013"
2404,User2573,Full Member,184.0,1.673,44.0,10.0,"October 08, 2013"
2405,User1459,Full Member,151.0,4.081,7.0,8.0,"December 21, 2013"
2412,User5327,Vendor,14.0,0.197,2.0,1.0,"November 17, 2013"
2414,User2465,Full Member,105.0,0.972,15.0,4.0,"October 10, 2013"
2415,User1222,Full Member,164.0,2.78,24.0,6.0,"November 27, 2013"
2416,User610,Journalist,75.0,0.721,13.0,6.0,"October 15, 2013"
2421,User5841,Full Member,167.0,1.722,21.0,28.0,"October 21, 2013"
2430,User3982,Full Member,116.0,2.974,8.0,6.0,"December 18, 2013"
2436,User5176,Vendor,4.0,0.043,0.0,0.0,"October 27, 2013"
2439,User907,Vendor,9.0,0.087,0.0,0.0,"October 15, 2013"
2441,User1718,Vendor,209.0,2.518,17.0,18.0,"November 04, 2013"
2443,User5472,Vendor,4.0,0.051,0.0,0.0,"November 11, 2013"
2451,User5897,Full Member,103.0,0.936,12.0,9.0,"October 08, 2013"
2452,User546,Vendor,67.0,0.62,12.0,11.0,"October 10, 2013"
2462,User2896,Vendor,97.0,1.228,47.0,23.0,"November 08, 2013"
2464,User5512,Sr. Member,493.0,5.667,74.0,14.0,"November 01, 2013"
2473,User4901,Full Member,127.0,2.822,5.0,2.0,"December 13, 2013"
2478,User3596,Vendor,26.0,0.25,8.0,4.0,"October 15, 2013"
2484,User5092,Vendor,51.0,0.472,0.0,3.0,"October 10, 2013"
2492,User3471,Vendor,85.0,0.787,5.0,1.0,"October 10, 2013"
2496,User3025,Full Member,160.0,4.848,24.0,9.0,"December 25, 2013"
2501,User1585,Full Member,156.0,3.714,19.0,4.0,"December 16, 2013"
2513,User3049,Full Member,176.0,3.259,15.0,3.0,"December 04, 2013"
2523,User4638,Full Member,173.0,1.663,30.0,7.0,"October 15, 2013"
2527,User6048,Full Member,130.0,1.193,18.0,4.0,"October 09, 2013"
2533,User2444,Vendor,64.0,0.78,4.0,3.0,"November 06, 2013"
2534,User3741,Full Member,199.0,1.826,35.0,8.0,"October 09, 2013"
2536,User2789,Full Member,148.0,1.574,17.0,3.0,"October 25, 2013"
2543,User317,Hero Member,1043.0,20.451,124.0,42.0,"December 06, 2013"
2546,User3831,Full Member,202.0,2.845,25.0,3.0,"November 17, 2013"
2550,User2948,Full Member,142.0,1.56,27.0,11.0,"October 27, 2013"
2551,User3342,Full Member,103.0,0.981,119.0,7.0,"October 14, 2013"
2553,User1654,Vendor,51.0,0.554,28.0,12.0,"October 26, 2013"
2558,User5499,Vendor,38.0,0.345,9.0,0.0,"October 08, 2013"
2564,User3961,Vendor,371.0,4.122,64.0,34.0,"October 28, 2013"
2570,User1474,Full Member,133.0,2.015,7.0,2.0,"November 21, 2013"
2573,User4229,Vendor,74.0,1.321,12.0,0.0,"December 01, 2013"
2577,User5489,Full Member,109.0,0.991,3.0,0.0,"October 09, 2013"
2587,User3236,Full Member,106.0,5.048,18.0,2.0,"January 06, 2014"
2598,User1262,Full Member,205.0,2.092,46.0,6.0,"October 21, 2013"
2600,User3574,Full Member,140.0,2.373,16.0,14.0,"November 29, 2013"
2601,User3535,Vendor,52.0,0.477,1.0,2.0,"October 09, 2013"
2603,User3406,Full Member,205.0,11.389,24.0,8.0,"January 09, 2014"
2623,User1062,Sr. Member,264.0,5.388,29.0,12.0,"December 08, 2013"
2631,User1896,Full Member,128.0,2.462,23.0,14.0,"December 05, 2013"
2632,User4431,Vendor,2.0,0.035,4.0,1.0,"December 01, 2013"
2638,User2421,Vendor,104.0,1.857,17.0,2.0,"December 01, 2013"
2642,User3784,Vendor,131.0,1.638,6.0,2.0,"November 08, 2013"
2652,User998,Full Member,102.0,2.125,10.0,1.0,"December 10, 2013"
2654,User3043,Vendor,23.0,0.288,5.0,1.0,"November 08, 2013"
2668,User5630,Full Member,159.0,2.304,37.0,9.0,"November 19, 2013"
2670,User5242,Vendor,55.0,0.696,20.0,0.0,"November 08, 2013"
2678,User2146,Vendor,40.0,0.588,2.0,0.0,"November 19, 2013"
2680,User89,Vendor,11.0,0.157,0.0,0.0,"November 18, 2013"
2682,User771,Hero Member,614.0,5.738,102.0,211.0,"October 11, 2013"
2683,User3306,Vendor,99.0,1.042,10.0,0.0,"October 23, 2013"
2689,User4246,Full Member,128.0,1.185,13.0,1.0,"October 10, 2013"
2691,User235,Full Member,101.0,1.423,7.0,1.0,"November 17, 2013"
2695,User1020,Vendor,219.0,2.106,12.0,2.0,"October 14, 2013"
2702,User4826,Full Member,177.0,2.425,12.0,4.0,"November 14, 2013"
2703,User5102,Vendor,9.0,0.1,1.0,2.0,"October 30, 2013"
2710,User1573,Vendor,44.0,0.55,5.0,3.0,"November 08, 2013"
2715,User3082,Vendor,6.0,0.075,0.0,0.0,"November 07, 2013"
2717,User5496,Full Member,136.0,1.248,47.0,3.0,"October 09, 2013"
2720,User3706,Full Member,162.0,40.5,7.0,9.0,"January 22, 2014"
2722,User3426,Full Member,110.0,2.34,19.0,7.0,"December 10, 2013"
2729,User5778,Full Member,128.0,2.246,7.0,1.0,"December 01, 2013"
2742,User3315,Full Member,104.0,0.954,87.0,34.0,"October 09, 2013"
2743,User403,Vendor,35.0,0.33,11.0,20.0,"October 13, 2013"
2744,User4035,Vendor,5.0,0.063,0.0,0.0,"November 08, 2013"
2745,User412,Vendor,1351.0,12.745,420.0,67.0,"October 12, 2013"
2758,User1308,Full Member,162.0,2.893,19.0,13.0,"December 02, 2013"
2763,User1143,Full Member,119.0,2.204,20.0,3.0,"December 03, 2013"
2765,User3222,Vendor,74.0,0.949,29.0,0.0,"November 10, 2013"
2770,User1248,Vendor,38.0,0.369,9.0,0.0,"October 16, 2013"
2775,User3011,Full Member,167.0,1.59,24.0,1.0,"October 14, 2013"
2785,User1271,Vendor,7.0,0.08,2.0,1.0,"November 01, 2013"
2786,User203,Vendor,29.0,0.377,3.0,0.0,"November 11, 2013"
2789,User4963,Newbie Guide,1617.0,26.081,174.0,17.0,"November 25, 2013"
2801,User1704,Sr. Member,392.0,3.63,40.0,21.0,"October 10, 2013"
2806,User4205,Full Member,111.0,1.047,12.0,0.0,"October 12, 2013"
2814,User1301,Vendor,0.0,0.0,1.0,0.0,"October 28, 2013"
2820,User2863,Vendor,57.0,0.514,17.0,1.0,"October 08, 2013"
2822,User3824,Full Member,197.0,1.858,31.0,8.0,"October 12, 2013"
2825,User3329,Full Member,116.0,1.303,40.0,5.0,"October 29, 2013"
2827,User5653,Vendor,7.0,0.123,0.0,0.0,"December 01, 2013"
2835,User5842,Vendor,88.0,0.8,10.0,2.0,"October 09, 2013"
2847,User4248,Hero Member,1250.0,18.939,190.0,29.0,"November 21, 2013"
2849,User1322,Vendor,6.0,0.057,0.0,0.0,"October 14, 2013"
2850,User3324,Full Member,127.0,1.233,33.0,3.0,"October 16, 2013"
2862,User3585,Vendor,340.0,3.119,28.0,20.0,"October 10, 2013"
2868,User1465,Full Member,103.0,1.839,9.0,9.0,"December 02, 2013"
2870,User2320,Vendor,322.0,2.927,44.0,15.0,"October 08, 2013"
2879,User5661,Vendor,47.0,0.839,0.0,0.0,"December 02, 2013"
2881,User3840,Full Member,137.0,2.74,17.0,67.0,"December 07, 2013"
2888,User4652,Vendor,104.0,0.99,14.0,4.0,"October 14, 2013"
2892,User2615,Vendor,108.0,1.0,11.0,3.0,"October 10, 2013"
2893,User2991,Vendor,57.0,0.803,10.0,3.0,"November 16, 2013"
2894,User1132,Sr. Member,271.0,2.794,36.0,5.0,"October 21, 2013"
2898,User5309,Full Member,232.0,8.0,2.0,2.0,"December 29, 2013"
2909,User3732,Full Member,201.0,1.811,16.0,5.0,"October 08, 2013"
2911,User786,Vendor,104.0,1.02,30.0,7.0,"October 17, 2013"
2923,User38,Vendor,64.0,0.8,8.0,19.0,"November 08, 2013"
2927,User1668,Sr. Member,253.0,4.685,72.0,14.0,"December 04, 2013"
2937,User2464,Vendor,121.0,1.11,11.0,12.0,"October 09, 2013"
2939,User4397,Full Member,155.0,1.409,12.0,2.0,"October 09, 2013"
2941,User7,Vendor,16.0,0.163,5.0,0.0,"October 20, 2013"
2947,User1660,Vendor,11.0,0.099,0.0,0.0,"October 08, 2013"
2949,User1314,Full Member,191.0,1.769,47.0,1.0,"October 10, 2013"
2952,User605,Full Member,212.0,1.945,34.0,10.0,"October 09, 2013"
2957,User5793,Vendor,118.0,1.735,14.0,4.0,"November 19, 2013"
2962,User5065,Full Member,160.0,4.444,66.0,27.0,"December 21, 2013"
2979,User736,Hero Member,1040.0,9.455,261.0,30.0,"October 08, 2013"
2984,User5791,Full Member,231.0,4.125,57.0,15.0,"December 01, 2013"
2987,User2224,Vendor,12.0,0.14,1.0,1.0,"November 01, 2013"
2991,User6004,Full Member,161.0,2.981,15.0,6.0,"December 03, 2013"
2994,User5662,Sr. Member,337.0,3.304,41.0,13.0,"October 17, 2013"
2996,User2692,Vendor,11.0,0.102,10.0,0.0,"October 11, 2013"
2999,User1557,Full Member,139.0,1.275,38.0,2.0,"October 10, 2013"
3018,User2569,Global Moderator,220.0,1.982,75.0,4.0,"October 08, 2013"
3036,User2674,Vendor,2.0,0.018,0.0,0.0,"October 10, 2013"
3047,User4315,Full Member,128.0,4.571,9.0,4.0,"December 30, 2013"
3051,User5960,Vendor,44.0,0.543,1.0,0.0,"November 07, 2013"
3056,User1904,Full Member,103.0,1.907,1.0,1.0,"December 04, 2013"
3065,User4892,Full Member,118.0,6.556,9.0,2.0,"January 09, 2014"
3066,User5524,Vendor,199.0,1.826,49.0,2.0,"October 09, 2013"
3068,User1094,Vendor,11.0,0.177,0.0,0.0,"November 26, 2013"
3073,User3561,Sr. Member,305.0,2.798,68.0,9.0,"October 09, 2013"
3083,User3173,Full Member,118.0,1.146,12.0,8.0,"October 15, 2013"
3089,User4415,Vendor,6.0,0.075,4.0,0.0,"November 08, 2013"
3095,User745,Full Member,111.0,1.018,34.0,3.0,"October 09, 2013"
3097,User2606,Full Member,195.0,10.833,14.0,5.0,"January 08, 2014"
3099,User5453,Full Member,123.0,2.236,6.0,12.0,"December 02, 2013"
3100,User3047,Full Member,111.0,1.037,24.0,21.0,"October 11, 2013"
3104,User468,Full Member,154.0,2.525,24.0,3.0,"November 27, 2013"
3117,User5010,Full Member,164.0,1.763,18.0,3.0,"October 26, 2013"
3121,User2548,Full Member,223.0,6.371,18.0,11.0,"December 22, 2013"
3123,User318,Full Member,194.0,1.78,49.0,10.0,"October 09, 2013"
3127,User2158,Vendor,13.0,0.169,15.0,0.0,"November 11, 2013"
3141,User2985,Vendor,120.0,1.29,16.0,4.0,"October 25, 2013"
3142,User4795,Vendor,3.0,0.043,0.0,0.0,"November 19, 2013"
3143,User4103,Vendor,228.0,3.864,28.0,6.0,"November 29, 2013"
3144,User2857,Full Member,217.0,1.991,27.0,101.0,"October 10, 2013"
3151,User1673,Full Member,123.0,1.281,25.0,15.0,"October 23, 2013"
3165,User2648,Vendor,4.0,0.036,0.0,0.0,"October 08, 2013"
3166,User5354,Full Member,161.0,2.038,14.0,10.0,"November 08, 2013"
3168,User6055,Full Member,168.0,1.556,14.0,6.0,"October 10, 2013"
3169,User888,Full Member,153.0,6.955,10.0,1.0,"January 04, 2014"
3175,User5213,Full Member,134.0,5.583,3.0,0.0,"January 02, 2014"
3184,User4409,Vendor,76.0,0.685,31.0,5.0,"October 08, 2013"
3190,User1109,Vendor,200.0,1.852,96.0,10.0,"October 10, 2013"
3191,User3313,Vendor,154.0,1.525,44.0,28.0,"October 17, 2013"
3194,User551,Vendor,5.0,0.077,0.0,0.0,"November 22, 2013"
3195,User336,Full Member,100.0,3.571,13.0,31.0,"December 30, 2013"
3197,User3040,Sr. Member,290.0,9.667,38.0,10.0,"December 27, 2013"
3208,User6021,Vendor,100.0,1.351,6.0,15.0,"November 13, 2013"
3209,User354,Sr. Member,499.0,22.682,39.0,10.0,"January 04, 2014"
3210,User2425,Sr. Member,313.0,3.039,51.0,21.0,"October 16, 2013"
3217,User4037,Full Member,128.0,1.882,5.0,2.0,"November 19, 2013"
3218,User4463,Vendor,38.0,0.345,2.0,0.0,"October 09, 2013"
3219,User2370,Full Member,102.0,1.594,6.0,1.0,"November 24, 2013"
3239,User4529,Vendor,20.0,0.183,4.0,0.0,"October 10, 2013"
3241,User1992,Vendor,70.0,0.686,28.0,6.0,"October 18, 2013"
3250,User5719,Vendor,27.0,0.38,1.0,2.0,"November 16, 2013"
3253,User4635,Full Member,101.0,2.104,9.0,2.0,"December 10, 2013"
3257,User2274,Full Member,128.0,7.111,13.0,7.0,"January 08, 2014"
3266,User1233,Full Member,100.0,3.704,3.0,2.0,"December 31, 2013"
3273,User5059,Vendor,240.0,2.182,37.0,6.0,"October 08, 2013"
3276,User5,Sr. Member,301.0,6.143,80.0,5.0,"December 08, 2013"
3278,User1795,Full Member,185.0,2.681,6.0,3.0,"November 19, 2013"
3283,User123,Full Member,113.0,1.712,18.0,2.0,"November 21, 2013"
3288,User5120,Full Member,111.0,10.091,5.0,1.0,"January 15, 2014"
3298,User5514,Vendor,6.0,0.081,0.0,0.0,"November 15, 2013"
3306,User2142,Vendor,81.0,1.013,5.0,2.0,"November 07, 2013"
3320,User5196,Full Member,234.0,4.179,18.0,5.0,"December 02, 2013"
3324,User1393,Full Member,166.0,8.3,23.0,2.0,"January 06, 2014"
3330,User4637,Vendor,3.0,0.028,0.0,0.0,"October 11, 2013"
3339,User3949,Full Member,105.0,2.234,60.0,7.0,"December 11, 2013"
3341,User3000,Full Member,216.0,1.982,63.0,4.0,"October 10, 2013"
3342,User5580,Full Member,142.0,2.898,11.0,4.0,"December 08, 2013"
3343,User3547,Hero Member,985.0,11.067,110.0,26.0,"October 29, 2013"
3346,User3638,Hero Member,756.0,6.811,47.0,12.0,"October 08, 2013"
3349,User2566,Full Member,241.0,2.295,36.0,8.0,"October 14, 2013"
3358,User3207,Sr. Member,276.0,3.172,121.0,21.0,"November 01, 2013"
3368,User5736,Full Member,194.0,4.732,26.0,6.0,"December 17, 2013"
3369,User751,Vendor,19.0,0.288,0.0,0.0,"November 21, 2013"
3376,User3788,Full Member,222.0,4.826,71.0,29.0,"December 11, 2013"
3384,User2382,Vendor,31.0,0.279,0.0,2.0,"October 08, 2013"
3386,User995,Full Member,125.0,1.543,21.0,8.0,"November 07, 2013"
3398,User4554,Vendor,15.0,0.136,1.0,0.0,"October 09, 2013"
3399,User528,Sr. Member,416.0,3.817,76.0,14.0,"October 10, 2013"
3402,User5362,Vendor,12.0,0.119,1.0,1.0,"October 18, 2013"
3405,User602,Vendor,48.0,0.432,19.0,20.0,"October 08, 2013"
3410,User1955,Full Member,182.0,2.116,35.0,12.0,"November 01, 2013"
3412,User3400,Vendor,284.0,4.116,30.0,11.0,"November 18, 2013"
3416,User265,Vendor,53.0,0.486,0.0,0.0,"October 10, 2013"
3430,User2619,Vendor,74.0,1.014,21.0,1.0,"November 14, 2013"
3431,User3264,Full Member,104.0,1.465,26.0,49.0,"November 17, 2013"
3439,User5584,Vendor,55.0,0.797,0.0,3.0,"November 19, 2013"
3440,User3322,Vendor,40.0,0.526,6.0,1.0,"November 12, 2013"
3453,User2417,Full Member,116.0,1.289,66.0,4.0,"October 29, 2013"
3455,User5824,Hero Member,723.0,6.573,134.0,40.0,"October 08, 2013"
3456,User1769,Full Member,174.0,1.582,26.0,15.0,"October 09, 2013"
3458,User739,Full Member,213.0,23.667,35.0,9.0,"January 18, 2014"
3461,User4753,Full Member,108.0,1.029,7.0,8.0,"October 14, 2013"
3466,User6046,Vendor,38.0,0.655,1.0,0.0,"November 30, 2013"
3467,User856,Vendor,93.0,0.979,36.0,4.0,"October 23, 2013"
3468,User5832,Vendor,63.0,0.708,4.0,2.0,"October 29, 2013"
3473,User5088,Vendor,32.0,0.552,3.0,0.0,"November 30, 2013"
3475,User1139,Full Member,145.0,2.132,10.0,4.0,"November 19, 2013"
3477,User1665,Full Member,108.0,2.298,27.0,11.0,"December 10, 2013"
3488,User4660,Full Member,116.0,1.064,10.0,2.0,"October 09, 2013"
3493,User3947,Full Member,153.0,2.684,6.0,2.0,"December 01, 2013"
3498,User3185,Full Member,136.0,3.487,7.0,0.0,"December 19, 2013"
3499,User1476,Vendor,48.0,0.608,8.0,10.0,"November 08, 2013"
3510,User4458,Vendor,73.0,1.141,4.0,3.0,"November 24, 2013"
3512,User666,Sr. Member,316.0,3.292,40.0,211.0,"October 23, 2013"
3513,User3954,Vendor,358.0,4.532,49.0,10.0,"November 08, 2013"
3518,User2391,Full Member,173.0,2.582,14.0,1.0,"November 21, 2013"
3519,User3899,Vendor,75.0,1.042,5.0,11.0,"November 16, 2013"
3521,User3310,Full Member,181.0,2.382,32.0,2.0,"November 12, 2013"
3529,User3905,Sr. Member,270.0,2.784,45.0,10.0,"October 21, 2013"
3537,User6029,Vendor,28.0,0.257,12.0,1.0,"October 10, 2013"
3538,User689,Vendor,181.0,2.873,18.0,9.0,"November 24, 2013"
3541,User3381,Full Member,139.0,1.275,21.0,1.0,"October 09, 2013"
3544,User726,Sr. Member,369.0,3.481,19.0,20.0,"October 13, 2013"
