id,username,position,posts,ppd,up,down,registered
1356,User4987,Vendor,5,0.029,1.0,0.0,"November 06, 2013"
1526,User3597,Full Member,112,0.696,17.0,4.0,"November 17, 2013"
1568,User1438,Vendor,55,0.462,1.0,1.0,"December 28, 2013"
1665,User1216,Vendor,58,0.532,0.0,0.0,"January 08, 2014"
1682,User3560,Full Member,215,1.92,20.0,17.0,"January 04, 2014"
1689,User4307,Full Member,136,1.36,7.0,5.0,"January 15, 2014"
1698,User2068,Vendor,79,0.545,5.0,2.0,"December 01, 2013"
1706,User5644,Full Member,124,1.051,9.0,6.0,"December 30, 2013"
1723,User2793,Full Member,107,0.939,6.0,32.0,"January 03, 2014"
1732,User4256,Full Member,103,1.04,2.0,0.0,"January 16, 2014"
1754,User1337,Vendor,66,0.418,1.0,0.0,"November 17, 2013"
1755,User4525,Vendor,9,0.048,6.0,1.0,"October 20, 2013"
1763,User2546,Vendor,396,4.0,51.0,65.0,"January 16, 2014"
1774,User57,Journalist,79,0.494,17.0,5.0,"November 17, 2013"
1793,User1869,Vendor,6,0.033,1.0,0.0,"October 27, 2013"
1808,User514,Full Member,204,1.291,22.0,2.0,"November 18, 2013"
1810,User1871,Full Member,234,1.232,47.0,1.0,"October 17, 2013"
1816,User3872,Full Member,211,1.256,30.0,10.0,"November 08, 2013"
1817,User1279,Vendor,8,0.04,1.0,0.0,"October 09, 2013"
1822,User4664,Full Member,221,1.567,13.0,11.0,"December 05, 2013"
1825,User2230,Sr. Member,457,2.418,69.0,51.0,"October 19, 2013"
1827,User4619,Full Member,115,1.0,5.0,4.0,"January 01, 2014"
1829,User2676,Full Member,181,1.071,20.0,9.0,"November 08, 2013"
1836,User3720,Vendor,74,0.54,128.0,52.0,"December 08, 2013"
1837,User1466,Hero Member,1084,6.818,247.0,49.0,"November 17, 2013"
1838,User2013,Full Member,112,0.569,25.0,4.0,"October 10, 2013"
1839,User2116,Full Member,111,0.867,8.0,2.0,"December 18, 2013"
1840,User1482,Full Member,133,1.008,5.0,13.0,"December 15, 2013"
1841,User5031,Vendor,23,0.116,3.0,1.0,"October 09, 2013"
1842,User2826,Full Member,245,1.612,74.0,27.0,"November 24, 2013"
1847,User2936,Sr. Member,322,1.695,54.0,16.0,"October 18, 2013"
1864,User3919,Full Member,241,1.639,45.0,7.0,"November 30, 2013"
1865,User4692,Sr. Member,361,3.406,25.0,14.0,"January 09, 2014"
1870,User746,Vendor,100,0.685,6.0,2.0,"November 30, 2013"
1872,User1405,Full Member,113,0.942,2.0,6.0,"December 28, 2013"
1873,User4088,Full Member,241,1.223,29.0,20.0,"October 10, 2013"
1875,User3928,Sr. Member,251,1.916,32.0,6.0,"December 03, 2013"
1876,User3156,Vendor,132,0.943,11.0,2.0,"December 06, 2013"
1879,User3340,Vendor,4,0.026,0.0,0.0,"November 26, 2013"
1881,User673,Full Member,100,0.629,10.0,9.0,"November 18, 2013"
1882,User4555,Full Member,166,0.834,12.0,2.0,"October 08, 2013"
1887,User1413,Full Member,162,1.266,5.0,0.0,"December 19, 2013"
1888,User3874,Full Member,226,1.141,78.0,7.0,"October 09, 2013"
1889,User2306,Full Member,167,0.923,81.0,109.0,"October 27, 2013"
1890,User3109,Full Member,125,0.992,6.0,3.0,"December 20, 2013"
1891,User1429,Vendor,131,0.704,27.0,13.0,"October 20, 2013"
1894,User4211,Full Member,135,0.767,24.0,9.0,"October 31, 2013"
1896,User1230,Hero Member,614,4.652,106.0,59.0,"December 14, 2013"
1899,User5579,Vendor,12,0.061,0.0,0.0,"October 09, 2013"
1900,User2172,Full Member,198,1.01,138.0,1.0,"October 11, 2013"
1901,User5227,Full Member,138,0.836,52.0,6.0,"October 29, 2013"
1902,User3055,Vendor,69,0.375,6.0,7.0,"October 22, 2013"
1906,User1881,Full Member,116,0.789,5.0,2.0,"November 30, 2013"
1908,User2876,Vendor,162,0.818,28.0,25.0,"October 09, 2013"
1909,User3464,Vendor,186,0.935,14.0,6.0,"October 08, 2013"
1910,User2223,Full Member,146,1.227,11.0,14.0,"December 28, 2013"
1915,User4763,Full Member,143,0.973,21.0,3.0,"December 01, 2013"
1918,User4231,Full Member,200,1.786,44.0,37.0,"January 03, 2014"
1922,User1170,Full Member,140,0.966,19.0,9.0,"December 01, 2013"
1924,User5250,Full Member,108,0.697,12.0,5.0,"November 21, 2013"
1929,User5063,Vendor,64,0.325,2.0,1.0,"October 10, 2013"
1931,User3385,Vendor,97,0.63,7.0,7.0,"November 22, 2013"
1938,User5371,Full Member,102,0.962,9.0,2.0,"January 09, 2014"
1939,User1712,Sr. Member,251,1.78,3.0,7.0,"December 07, 2013"
1940,User3240,Vendor,190,1.293,27.0,14.0,"November 28, 2013"
1942,User4716,Full Member,119,0.604,9.0,2.0,"October 10, 2013"
1943,User2856,Full Member,192,0.97,46.0,8.0,"October 09, 2013"
1952,User5072,Full Member,132,0.721,12.0,2.0,"October 25, 2013"
1955,User3549,Vendor,2,0.012,0.0,0.0,"November 14, 2013"
1956,User2369,Full Member,135,1.098,2.0,2.0,"December 25, 2013"
1963,User1461,Full Member,178,1.561,12.0,7.0,"January 01, 2014"
1964,User1173,Full Member,143,1.051,5.0,0.0,"December 10, 2013"
1967,User1472,Full Member,151,0.95,7.0,9.0,"November 17, 2013"
1979,User2182,Full Member,108,0.885,4.0,7.0,"December 24, 2013"
1989,User752,Vendor,254,1.539,45.0,7.0,"November 11, 2013"
1993,User5813,Vendor,97,0.577,17.0,7.0,"November 08, 2013"
1997,User2045,Vendor,26,0.131,12.0,1.0,"October 08, 2013"
2001,User5857,Vendor,315,1.921,32.0,11.0,"November 11, 2013"
2004,User4284,Full Member,175,1.563,25.0,33.0,"January 03, 2014"
2009,User5003,Hero Member,1481,12.139,170.0,225.0,"December 24, 2013"
2011,User2917,Vendor,73,0.427,9.0,2.0,"November 06, 2013"
2012,User4590,Sr. Member,277,1.399,58.0,8.0,"October 09, 2013"
2019,User2721,Vendor,125,0.817,17.0,7.0,"November 23, 2013"
2022,User3602,Hero Member,608,4.943,56.0,33.0,"December 23, 2013"
2023,User4902,Full Member,107,0.899,7.0,4.0,"December 27, 2013"
2033,User1402,Sr. Member,420,2.308,64.0,50.0,"October 25, 2013"
2041,User667,Full Member,167,1.193,7.0,30.0,"December 07, 2013"
2045,User2604,Vendor,49,0.247,23.0,3.0,"October 09, 2013"
2050,User2640,Vendor,2,0.01,0.0,0.0,"October 09, 2013"
2052,User4381,Full Member,145,1.272,35.0,11.0,"January 02, 2014"
2055,User1189,Full Member,133,0.675,32.0,7.0,"October 10, 2013"
2060,User5547,Vendor,117,0.736,1.0,0.0,"November 16, 2013"
2064,User1580,Vendor,290,1.51,38.0,5.0,"October 14, 2013"
2073,User4472,Sr. Member,283,1.422,27.0,20.0,"October 08, 2013"
2074,User1803,Full Member,179,1.017,16.0,18.0,"October 31, 2013"
2075,User989,Full Member,189,1.322,26.0,35.0,"December 03, 2013"
2077,User703,Vendor,30,0.158,2.0,1.0,"October 17, 2013"
2079,User2757,Vendor,42,0.213,6.0,0.0,"October 11, 2013"
2080,User3220,Full Member,160,1.538,17.0,2.0,"January 11, 2014"
2084,User2404,Full Member,100,0.813,3.0,4.0,"December 24, 2013"
2086,User901,Full Member,163,0.964,9.0,10.0,"November 08, 2013"
2096,User570,Vendor,15,0.089,5.0,0.0,"November 08, 2013"
2106,User4516,Vendor,310,2.109,42.0,11.0,"November 29, 2013"
2112,User2044,Full Member,188,1.126,17.0,4.0,"November 09, 2013"
2127,User2093,Sr. Member,385,2.692,45.0,32.0,"December 03, 2013"
2129,User991,Vendor,221,1.151,48.0,10.0,"October 15, 2013"
2131,User1387,Full Member,145,1.408,20.0,6.0,"January 13, 2014"
2137,User3545,Vendor,50,0.342,11.0,7.0,"November 29, 2013"
2144,User2232,Vendor,161,1.103,12.0,25.0,"December 01, 2013"
2145,User3140,Full Member,125,0.88,9.0,23.0,"December 04, 2013"
2153,User1823,Full Member,134,0.971,21.0,3.0,"December 09, 2013"
2155,User2348,Full Member,167,1.575,14.0,17.0,"January 09, 2014"
2160,User2128,Sr. Member,357,1.85,56.0,2.0,"October 14, 2013"
2165,User532,Full Member,155,1.36,14.0,7.0,"January 01, 2014"
2169,User4343,Vendor,151,1.02,14.0,6.0,"November 27, 2013"
2171,User402,Vendor,237,1.331,34.0,22.0,"October 29, 2013"
2175,User1259,Full Member,138,0.879,9.0,2.0,"November 20, 2013"
2177,User3354,Full Member,133,0.816,9.0,3.0,"November 13, 2013"
2179,User2589,Full Member,183,1.441,14.0,2.0,"December 19, 2013"
2184,User4142,Vendor,60,0.357,2.0,1.0,"November 08, 2013"
2187,User1255,Hero Member,537,3.782,50.0,7.0,"December 04, 2013"
2193,User3669,Full Member,185,0.93,39.0,6.0,"October 08, 2013"
2202,User2541,Vendor,41,0.255,1.0,6.0,"November 16, 2013"
2207,User796,Full Member,123,0.637,13.0,10.0,"October 14, 2013"
2211,User3963,Sr. Member,296,2.114,87.0,11.0,"December 06, 2013"
2214,User2689,Sr. Member,381,2.442,101.0,8.0,"November 20, 2013"
2222,User3378,Full Member,112,0.566,19.0,4.0,"October 10, 2013"
2225,User3964,Hero Member,541,5.304,53.0,7.0,"January 12, 2014"
2230,User1238,Full Member,187,1.281,26.0,5.0,"December 01, 2013"
2235,User5241,Vendor,98,0.59,10.0,3.0,"November 10, 2013"
2239,User5240,Full Member,112,0.783,28.0,3.0,"December 04, 2013"
2242,User2409,Vendor,509,3.048,72.0,9.0,"November 08, 2013"
2243,User2722,Sr. Member,402,2.03,64.0,49.0,"October 09, 2013"
2245,User2709,Full Member,142,1.214,92.0,9.0,"December 30, 2013"
2246,User4311,Full Member,145,0.858,30.0,6.0,"November 08, 2013"
2247,User400,Vendor,6,0.03,0.0,0.0,"October 10, 2013"
2253,User3590,Vendor,64,0.403,8.0,6.0,"November 17, 2013"
2254,User1820,Hero Member,565,5.381,72.0,23.0,"January 10, 2014"
2255,User2304,Vendor,34,0.214,3.0,1.0,"November 17, 2013"
2259,User860,Full Member,129,1.093,6.0,4.0,"December 28, 2013"
2266,User2914,Sr. Member,478,3.734,49.0,80.0,"December 18, 2013"
2267,User4004,Vendor,6,0.036,0.0,0.0,"November 07, 2013"
2280,User4079,Full Member,112,0.569,30.0,26.0,"October 10, 2013"
2283,User3577,Vendor,129,0.768,12.0,27.0,"November 08, 2013"
2290,User3228,Vendor,199,1.192,16.0,9.0,"November 08, 2013"
2295,User3425,Full Member,120,0.603,22.0,5.0,"October 08, 2013"
2297,User1553,Full Member,135,0.865,10.0,7.0,"November 20, 2013"
2298,User2656,Full Member,138,0.952,8.0,0.0,"December 02, 2013"
2300,User2577,Vendor,83,0.423,15.0,5.0,"October 11, 2013"
2301,User5366,Sr. Member,402,2.03,121.0,16.0,"October 10, 2013"
2312,User258,Full Member,139,1.037,34.0,3.0,"December 13, 2013"
2323,User3896,Vendor,87,0.515,9.0,4.0,"November 07, 2013"
2328,User3213,Hero Member,1336,10.121,148.0,88.0,"December 14, 2013"
2330,User4057,Hero Member,1572,8.062,213.0,40.0,"October 13, 2013"
2331,User4829,Full Member,165,1.146,18.0,9.0,"December 02, 2013"
2335,User1004,Vendor,109,0.634,7.0,1.0,"November 04, 2013"
2340,User644,Vendor,12,0.061,0.0,0.0,"October 09, 2013"
2341,User959,Vendor,48,0.296,23.0,3.0,"November 13, 2013"
2350,User4428,Full Member,104,0.65,6.0,2.0,"November 17, 2013"
2352,User5260,Hero Member,807,5.38,36.0,6.0,"November 26, 2013"
2356,User3321,Vendor,169,0.88,24.0,8.0,"October 16, 2013"
2357,User4107,Vendor,311,1.709,77.0,50.0,"October 24, 2013"
2358,User600,Vendor,169,0.885,15.0,5.0,"October 16, 2013"
2360,User3724,Full Member,114,0.786,1.0,1.0,"December 02, 2013"
2361,User4935,Full Member,135,1.134,4.0,2.0,"December 29, 2013"
2362,User2091,Vendor,18,0.105,1.0,6.0,"November 07, 2013"
2363,User6023,Vendor,19,0.113,3.0,2.0,"November 08, 2013"
2369,User3555,Full Member,101,0.808,4.0,1.0,"December 22, 2013"
2378,User4310,Sr. Member,319,1.945,44.0,64.0,"November 12, 2013"
2381,User264,Full Member,146,1.05,21.0,116.0,"December 08, 2013"
2383,User622,Full Member,126,0.636,15.0,9.0,"October 10, 2013"
2387,User678,Sr. Member,481,2.417,146.0,22.0,"October 08, 2013"
2389,User2351,Full Member,142,0.776,23.0,1.0,"October 25, 2013"
2395,User4964,Full Member,142,0.755,32.0,38.0,"October 20, 2013"
2397,User155,Full Member,116,0.913,6.0,4.0,"December 19, 2013"
2403,User5932,Vendor,338,2.061,88.0,24.0,"November 12, 2013"
2404,User2573,Full Member,183,0.92,46.0,10.0,"October 08, 2013"
2405,User1459,Sr. Member,499,3.96,54.0,64.0,"December 21, 2013"
2407,User2904,Full Member,142,1.449,12.0,18.0,"January 18, 2014"
2408,User873,Full Member,185,1.312,18.0,2.0,"December 06, 2013"
2411,User4323,Full Member,152,1.126,9.0,4.0,"December 11, 2013"
2412,User5327,Vendor,14,0.087,2.0,1.0,"November 17, 2013"
2414,User2465,Full Member,119,0.604,17.0,9.0,"October 10, 2013"
2415,User1222,Sr. Member,399,2.696,40.0,9.0,"November 27, 2013"
2416,User610,Journalist,84,0.435,15.0,10.0,"October 15, 2013"
2421,User5841,Sr. Member,368,1.978,65.0,81.0,"October 21, 2013"
2422,User4190,Full Member,112,0.783,9.0,9.0,"December 04, 2013"
2423,User5790,Full Member,143,1.051,7.0,5.0,"December 10, 2013"
2424,User1197,Full Member,115,0.852,17.0,35.0,"December 11, 2013"
2425,User500,Full Member,106,0.609,11.0,6.0,"November 02, 2013"
2430,User3982,Full Member,184,1.426,18.0,11.0,"December 18, 2013"
2436,User5176,Vendor,95,0.528,15.0,2.0,"October 27, 2013"
2439,User907,Vendor,10,0.052,0.0,0.0,"October 15, 2013"
2441,User1718,Vendor,223,1.304,18.0,22.0,"November 04, 2013"
2443,User5472,Vendor,4,0.024,0.0,0.0,"November 11, 2013"
2444,User1560,Full Member,101,0.99,5.0,3.0,"January 13, 2014"
2451,User5897,Full Member,104,0.52,12.0,9.0,"October 08, 2013"
2452,User546,Vendor,136,0.694,27.0,19.0,"October 10, 2013"
2462,User2896,Vendor,565,3.363,177.0,76.0,"November 08, 2013"
2464,User5512,Hero Member,598,3.417,92.0,17.0,"November 01, 2013"
2473,User4901,Full Member,127,0.948,5.0,2.0,"December 13, 2013"
2478,User3596,Vendor,64,0.332,13.0,10.0,"October 15, 2013"
2484,User5092,Vendor,58,0.296,0.0,6.0,"October 10, 2013"
2492,User3471,Vendor,100,0.508,6.0,2.0,"October 10, 2013"
2496,User3025,Sr. Member,251,2.057,38.0,19.0,"December 25, 2013"
2501,User1585,Sr. Member,304,2.338,42.0,14.0,"December 16, 2013"
2502,User1087,Full Member,114,0.838,10.0,3.0,"December 10, 2013"
2513,User3049,Sr. Member,267,1.867,31.0,8.0,"December 04, 2013"
2520,User4505,Full Member,210,1.842,34.0,2.0,"January 01, 2014"
2523,User4638,Sr. Member,341,1.767,76.0,23.0,"October 15, 2013"
2527,User6048,Full Member,199,1.005,30.0,8.0,"October 09, 2013"
2532,User5786,Full Member,243,2.558,60.0,10.0,"January 21, 2014"
2533,User2444,Vendor,84,0.494,8.0,4.0,"November 06, 2013"
2534,User3741,Full Member,201,1.015,38.0,9.0,"October 09, 2013"
2536,User2789,Full Member,226,1.242,41.0,6.0,"October 25, 2013"
2543,User317,Hero Member,2102,15.014,276.0,142.0,"December 06, 2013"
2544,User5991,Vendor,68,0.519,2.0,2.0,"December 15, 2013"
2546,User3831,Full Member,202,1.263,25.0,3.0,"November 17, 2013"
2550,User2948,Sr. Member,278,1.553,59.0,26.0,"October 27, 2013"
2551,User3342,Full Member,187,0.964,171.0,15.0,"October 14, 2013"
2553,User1654,Vendor,93,0.514,64.0,12.0,"October 26, 2013"
2557,User4845,Full Member,144,1.5,8.0,0.0,"January 19, 2014"
2558,User5499,Vendor,48,0.242,19.0,0.0,"October 08, 2013"
2564,User3961,Vendor,723,4.062,111.0,121.0,"October 28, 2013"
2565,User5391,Full Member,136,0.756,6.0,3.0,"October 27, 2013"
2570,User1474,Full Member,144,0.929,7.0,2.0,"November 21, 2013"
2572,User4924,Full Member,101,1.02,15.0,28.0,"January 16, 2014"
2573,User4229,Vendor,83,0.576,15.0,0.0,"December 01, 2013"
2577,User5489,Full Member,129,0.648,4.0,0.0,"October 09, 2013"
2587,User3236,Full Member,109,0.991,20.0,2.0,"January 06, 2014"
2598,User1262,Full Member,220,1.183,51.0,8.0,"October 21, 2013"
2600,User3574,Full Member,140,0.946,16.0,14.0,"November 29, 2013"
2601,User3535,Vendor,65,0.328,2.0,2.0,"October 09, 2013"
2603,User3406,Full Member,217,2.028,27.0,18.0,"January 09, 2014"
2604,User5461,Full Member,131,1.365,11.0,4.0,"January 19, 2014"
2623,User1062,Sr. Member,469,3.399,49.0,35.0,"December 08, 2013"
2625,User906,Full Member,119,0.93,18.0,14.0,"December 18, 2013"
2626,User4020,Full Member,106,0.746,9.0,7.0,"December 04, 2013"
2628,User3735,Full Member,128,1.243,13.0,9.0,"January 12, 2014"
2631,User1896,Vendor,179,1.27,33.0,27.0,"December 05, 2013"
2632,User4431,Vendor,2,0.014,4.0,1.0,"December 01, 2013"
2638,User2421,Vendor,130,0.903,18.0,5.0,"December 01, 2013"
2642,User3784,Vendor,148,0.881,6.0,3.0,"November 08, 2013"
2652,User998,Full Member,102,0.745,10.0,1.0,"December 10, 2013"
2654,User3043,Vendor,49,0.292,10.0,1.0,"November 08, 2013"
2668,User5630,Full Member,234,1.481,76.0,10.0,"November 19, 2013"
2670,User5242,Vendor,106,0.627,43.0,0.0,"November 08, 2013"
2675,User4772,Full Member,169,1.673,13.0,3.0,"January 14, 2014"
2678,User2146,Vendor,50,0.318,2.0,0.0,"November 19, 2013"
2680,User89,Vendor,11,0.07,0.0,0.0,"November 18, 2013"
2682,User771,Hero Member,618,3.153,110.0,219.0,"October 11, 2013"
2683,User3306,Vendor,168,0.918,23.0,3.0,"October 23, 2013"
2689,User4246,Full Member,173,0.878,30.0,2.0,"October 10, 2013"
2691,User235,Full Member,100,0.625,7.0,2.0,"November 17, 2013"
2695,User1020,Vendor,320,1.667,22.0,4.0,"October 14, 2013"
2702,User4826,Sr. Member,356,2.198,23.0,11.0,"November 14, 2013"
2703,User5102,Vendor,9,0.05,1.0,2.0,"October 30, 2013"
2710,User1573,Vendor,51,0.302,7.0,3.0,"November 08, 2013"
2714,User5919,Full Member,169,0.849,16.0,1.0,"October 08, 2013"
2715,User3082,Vendor,8,0.048,2.0,0.0,"November 07, 2013"
2717,User5496,Full Member,135,0.682,56.0,3.0,"October 09, 2013"
2720,User3706,Full Member,161,1.731,9.0,12.0,"January 22, 2014"
2722,User3426,Full Member,106,0.779,20.0,7.0,"December 10, 2013"
2726,User5953,Full Member,106,0.972,13.0,15.0,"January 07, 2014"
2729,User5778,Full Member,138,0.945,7.0,2.0,"December 01, 2013"
2737,User1239,Full Member,139,0.885,16.0,7.0,"November 19, 2013"
2738,User4478,Full Member,123,0.651,52.0,32.0,"October 19, 2013"
2742,User3315,Vendor,310,1.574,173.0,58.0,"October 09, 2013"
2743,User403,Vendor,60,0.309,25.0,26.0,"October 13, 2013"
2744,User4035,Vendor,9,0.054,2.0,0.0,"November 08, 2013"
2745,User412,Hero Member,1803,9.246,664.0,145.0,"October 12, 2013"
2749,User898,Full Member,144,0.742,17.0,13.0,"October 13, 2013"
2758,User1308,Full Member,169,1.174,24.0,20.0,"December 02, 2013"
2763,User1143,Full Member,208,1.455,33.0,9.0,"December 03, 2013"
2765,User3222,Vendor,93,0.557,43.0,2.0,"November 10, 2013"
2769,User780,Full Member,122,1.196,7.0,3.0,"January 13, 2014"
2770,User1248,Vendor,38,0.199,9.0,0.0,"October 16, 2013"
2775,User3011,Full Member,222,1.15,26.0,1.0,"October 14, 2013"
2779,User1716,Full Member,110,0.595,6.0,1.0,"October 22, 2013"
2781,User5537,Vendor,100,0.787,4.0,2.0,"December 18, 2013"
2783,User445,Full Member,136,1.046,23.0,3.0,"December 16, 2013"
2785,User1271,Vendor,7,0.04,2.0,1.0,"November 01, 2013"
2786,User203,Vendor,29,0.175,3.0,0.0,"November 11, 2013"
2789,User4963,Newbie Guide,2762,18.291,263.0,40.0,"November 25, 2013"
2801,User1704,Hero Member,827,4.198,97.0,39.0,"October 10, 2013"
2806,User4205,Full Member,239,1.226,30.0,3.0,"October 12, 2013"
2814,User1301,Vendor,2,0.011,6.0,0.0,"October 28, 2013"
2815,User2330,Full Member,146,0.942,9.0,13.0,"November 21, 2013"
2820,User2863,Vendor,72,0.362,23.0,1.0,"October 08, 2013"
2822,User3824,Sr. Member,341,1.749,42.0,10.0,"October 12, 2013"
2825,User3329,Full Member,116,0.652,42.0,5.0,"October 29, 2013"
2827,User5653,Vendor,265,1.828,20.0,11.0,"December 01, 2013"
2832,User2759,Full Member,111,0.933,8.0,40.0,"December 28, 2013"
2835,User5842,Vendor,90,0.455,11.0,2.0,"October 09, 2013"
2845,User5081,Full Member,107,0.552,6.0,2.0,"October 13, 2013"
2847,User4248,Hero Member,1568,10.116,269.0,42.0,"November 21, 2013"
2849,User1322,Vendor,18,0.092,0.0,0.0,"October 14, 2013"
2850,User3324,Full Member,220,1.152,47.0,11.0,"October 16, 2013"
2851,User4101,Full Member,111,0.597,25.0,7.0,"October 22, 2013"
2855,User2669,Full Member,120,0.606,27.0,4.0,"October 09, 2013"
2859,User618,Full Member,141,0.727,32.0,16.0,"October 13, 2013"
2862,User3585,Vendor,330,1.675,29.0,20.0,"October 10, 2013"
2868,User1465,Full Member,113,0.779,13.0,11.0,"December 02, 2013"
2870,User2320,Vendor,378,1.899,54.0,17.0,"October 08, 2013"
2879,User5661,Vendor,54,0.375,1.0,1.0,"December 02, 2013"
2881,User3840,Full Member,134,0.964,17.0,67.0,"December 07, 2013"
2883,User4166,Full Member,164,1.477,88.0,8.0,"January 03, 2014"
2884,User1253,Full Member,108,0.761,8.0,4.0,"December 05, 2013"
2888,User4652,Vendor,107,0.552,16.0,4.0,"October 14, 2013"
2892,User2615,Vendor,134,0.68,21.0,8.0,"October 10, 2013"
2893,User2991,Vendor,60,0.375,21.0,7.0,"November 16, 2013"
2894,User1132,Sr. Member,392,2.108,70.0,12.0,"October 21, 2013"
2898,User5309,Sr. Member,377,3.222,19.0,8.0,"December 29, 2013"
2907,User1986,Full Member,105,0.719,15.0,13.0,"November 30, 2013"
2909,User3732,Sr. Member,271,1.362,33.0,8.0,"October 08, 2013"
2911,User786,Vendor,131,0.686,45.0,23.0,"October 17, 2013"
2923,User38,Vendor,64,0.379,8.0,19.0,"November 08, 2013"
2927,User1668,Sr. Member,385,2.711,139.0,27.0,"December 04, 2013"
2931,User5706,Full Member,106,0.567,6.0,3.0,"October 20, 2013"
2934,User1509,Full Member,112,0.757,18.0,7.0,"November 28, 2013"
2937,User2464,Vendor,155,0.783,13.0,13.0,"October 09, 2013"
2939,User4397,Full Member,155,0.779,12.0,2.0,"October 09, 2013"
2941,User7,Vendor,28,0.15,6.0,2.0,"October 20, 2013"
2947,User1660,Vendor,13,0.065,1.0,3.0,"October 08, 2013"
2949,User1314,Full Member,190,0.964,48.0,1.0,"October 10, 2013"
2952,User605,Full Member,229,1.157,40.0,16.0,"October 09, 2013"
2957,User5793,Vendor,225,1.442,27.0,6.0,"November 19, 2013"
2962,User5065,Full Member,207,1.656,81.0,58.0,"December 21, 2013"
2973,User2352,Full Member,128,1.347,3.0,13.0,"January 21, 2014"
2979,User736,Hero Member,1213,6.095,294.0,37.0,"October 08, 2013"
2982,User1156,Full Member,110,0.71,26.0,9.0,"November 20, 2013"
2984,User5791,Hero Member,679,4.683,215.0,43.0,"December 01, 2013"
2987,User2224,Vendor,12,0.069,1.0,1.0,"November 01, 2013"
2990,User4512,Vendor,85,0.859,7.0,1.0,"January 16, 2014"
2991,User6004,Full Member,167,1.168,15.0,6.0,"December 03, 2013"
2992,User3325,Full Member,164,1.147,18.0,5.0,"December 04, 2013"
2994,User5662,Sr. Member,401,2.111,59.0,15.0,"October 17, 2013"
2996,User2692,Vendor,12,0.061,10.0,0.0,"October 11, 2013"
2999,User1557,Full Member,224,1.131,60.0,4.0,"October 10, 2013"
3018,User2569,Global Moderator,215,1.075,75.0,5.0,"October 08, 2013"
3021,User3186,Vendor,263,1.644,51.0,7.0,"November 16, 2013"
3024,User3273,Vendor,60,0.42,8.0,1.0,"December 04, 2013"
3036,User2674,Vendor,3,0.015,3.0,0.0,"October 10, 2013"
3047,User4315,Full Member,132,1.138,11.0,9.0,"December 30, 2013"
3051,User5960,Vendor,46,0.272,1.0,0.0,"November 07, 2013"
3054,User5470,Vendor,117,0.921,8.0,2.0,"December 18, 2013"
3055,User1071,Full Member,134,0.964,13.0,4.0,"December 08, 2013"
