id,username,position,posts,ppd,up,down,registered
1964,User1173,Full Member,144,0.554,5.0,0.0,"December 10, 2013"
1967,User1472,Full Member,150,0.53,7.0,9.0,"November 17, 2013"
1979,User2182,Full Member,158,0.642,22.0,28.0,"December 24, 2013"
1988,User2362,Full Member,115,0.498,35.0,9.0,"January 08, 2014"
1989,User752,Vendor,332,1.149,62.0,8.0,"November 11, 2013"
1993,User5813,Vendor,175,0.599,29.0,12.0,"November 08, 2013"
1997,User2045,Vendor,26,0.08,14.0,1.0,"October 08, 2013"
2001,User5857,Vendor,384,1.329,37.0,14.0,"November 11, 2013"
2004,User4284,Full Member,177,0.75,25.0,35.0,"January 03, 2014"
2009,User5003,Hero Member,1536,6.244,207.0,247.0,"December 24, 2013"
2011,User2917,Vendor,91,0.31,14.0,2.0,"November 06, 2013"
2012,User4590,Sr. Member,392,1.217,77.0,15.0,"October 09, 2013"
2019,User2721,Vendor,131,0.473,18.0,10.0,"November 23, 2013"
2022,User3602,Hero Member,1247,5.049,108.0,71.0,"December 23, 2013"
2023,User4902,Full Member,121,0.498,7.0,6.0,"December 27, 2013"
2033,User1402,Hero Member,673,2.199,107.0,72.0,"October 25, 2013"
2034,User559,Full Member,114,0.518,12.0,4.0,"January 19, 2014"
2041,User667,Full Member,191,0.726,8.0,33.0,"December 07, 2013"
2045,User2604,Vendor,49,0.152,25.0,3.0,"October 09, 2013"
2052,User4381,Full Member,111,0.468,35.0,11.0,"January 02, 2014"
2055,User1189,Full Member,247,0.769,46.0,13.0,"October 10, 2013"
2060,User5547,Vendor,122,0.43,1.0,0.0,"November 16, 2013"
2064,User1580,Vendor,313,0.987,45.0,5.0,"October 14, 2013"
2070,User4454,Vendor,82,0.363,12.0,5.0,"January 13, 2014"
2073,User4472,Sr. Member,426,1.319,45.0,31.0,"October 08, 2013"
2074,User1803,Full Member,183,0.61,17.0,20.0,"October 31, 2013"
2075,User989,Full Member,189,0.708,26.0,37.0,"December 03, 2013"
2077,User703,Vendor,30,0.096,2.0,1.0,"October 17, 2013"
2079,User2757,Vendor,45,0.14,7.0,0.0,"October 11, 2013"
2080,User3220,Full Member,159,0.697,17.0,2.0,"January 11, 2014"
2086,User901,Full Member,163,0.558,9.0,10.0,"November 08, 2013"
2095,User1453,Full Member,116,0.382,17.0,1.0,"October 27, 2013"
2106,User4516,Vendor,359,1.325,49.0,13.0,"November 29, 2013"
2112,User2044,Full Member,191,0.656,17.0,5.0,"November 09, 2013"
2127,User2093,Hero Member,648,2.427,78.0,64.0,"December 03, 2013"
2129,User991,Vendor,226,0.715,59.0,16.0,"October 15, 2013"
2131,User1387,Full Member,176,0.779,37.0,7.0,"January 13, 2014"
2136,User5642,Full Member,117,0.382,13.0,2.0,"October 25, 2013"
2144,User2232,Full Member,162,0.602,12.0,25.0,"December 01, 2013"
2145,User3140,Full Member,179,0.673,15.0,34.0,"December 04, 2013"
2153,User1823,Full Member,133,0.508,21.0,3.0,"December 09, 2013"
2155,User2348,Full Member,159,0.691,15.0,18.0,"January 09, 2014"
2160,User2128,Sr. Member,282,0.89,68.0,4.0,"October 14, 2013"
2165,User532,Full Member,184,0.773,20.0,8.0,"January 01, 2014"
2169,User4343,Vendor,206,0.755,16.0,10.0,"November 27, 2013"
2171,User402,Vendor,377,1.248,70.0,44.0,"October 29, 2013"
2175,User1259,Full Member,152,0.543,11.0,4.0,"November 20, 2013"
2177,User3354,Full Member,188,0.655,10.0,5.0,"November 13, 2013"
2178,User674,Vendor,81,0.296,7.0,1.0,"November 26, 2013"
2179,User2589,Full Member,243,0.968,24.0,11.0,"December 19, 2013"
2184,User4142,Vendor,64,0.219,10.0,1.0,"November 08, 2013"
2187,User1255,Hero Member,549,2.064,57.0,8.0,"December 04, 2013"
2191,User2268,Full Member,111,0.516,10.0,1.0,"January 24, 2014"
2193,User3669,Full Member,191,0.591,45.0,7.0,"October 08, 2013"
2207,User796,Full Member,153,0.483,18.0,30.0,"October 14, 2013"
2211,User3963,Sr. Member,342,1.295,118.0,18.0,"December 06, 2013"
2214,User2689,Sr. Member,436,1.557,134.0,11.0,"November 20, 2013"
2216,User4207,Full Member,104,0.369,5.0,2.0,"November 18, 2013"
2222,User3378,Full Member,136,0.424,22.0,4.0,"October 10, 2013"
2225,User3964,Hero Member,593,2.612,55.0,12.0,"January 12, 2014"
2230,User1238,Sr. Member,261,0.97,40.0,14.0,"December 01, 2013"
2235,User5241,Vendor,205,0.707,26.0,7.0,"November 10, 2013"
2239,User5240,Full Member,112,0.421,28.0,3.0,"December 04, 2013"
2242,User2409,Vendor,586,2.007,76.0,12.0,"November 08, 2013"
2243,User2722,Sr. Member,404,1.255,65.0,51.0,"October 09, 2013"
2245,User2709,Full Member,147,0.613,98.0,12.0,"December 30, 2013"
2246,User4311,Full Member,145,0.497,30.0,6.0,"November 08, 2013"
2247,User400,Vendor,6,0.019,0.0,0.0,"October 10, 2013"
2253,User3590,Vendor,64,0.226,8.0,7.0,"November 17, 2013"
2254,User1820,Hero Member,564,2.463,72.0,25.0,"January 10, 2014"
2255,User2304,Vendor,38,0.134,3.0,1.0,"November 17, 2013"
2256,User152,Full Member,119,0.536,1.0,4.0,"January 17, 2014"
2259,User860,Full Member,150,0.62,7.0,5.0,"December 28, 2013"
2266,User2914,Hero Member,541,2.147,57.0,94.0,"December 18, 2013"
2267,User4004,Vendor,6,0.02,0.0,0.0,"November 07, 2013"
2277,User1627,Full Member,185,0.58,48.0,10.0,"October 12, 2013"
2280,User4079,Full Member,113,0.352,30.0,26.0,"October 10, 2013"
2283,User3577,Vendor,134,0.457,12.0,28.0,"November 08, 2013"
2290,User3228,Vendor,418,1.432,25.0,20.0,"November 08, 2013"
2295,User3425,Full Member,117,0.362,22.0,5.0,"October 08, 2013"
2297,User1553,Sr. Member,303,1.086,37.0,18.0,"November 20, 2013"
2298,User2656,Full Member,166,0.619,12.0,0.0,"December 02, 2013"
2300,User2577,Vendor,96,0.3,16.0,7.0,"October 11, 2013"
2301,User5366,Sr. Member,403,1.255,125.0,16.0,"October 10, 2013"
2312,User258,Full Member,139,0.541,35.0,3.0,"December 13, 2013"
2317,User2287,Full Member,111,0.392,10.0,7.0,"November 17, 2013"
2323,User3896,Vendor,84,0.287,9.0,4.0,"November 07, 2013"
2328,User3213,Hero Member,2519,9.84,270.0,147.0,"December 14, 2013"
2330,User4057,Hero Member,1665,5.236,225.0,56.0,"October 13, 2013"
2331,User4829,Full Member,238,0.888,27.0,10.0,"December 02, 2013"
2335,User1004,Vendor,109,0.368,7.0,1.0,"November 04, 2013"
2340,User644,Vendor,16,0.05,2.0,0.0,"October 09, 2013"
2341,User959,Vendor,55,0.192,24.0,3.0,"November 13, 2013"
2350,User4428,Full Member,114,0.403,8.0,4.0,"November 17, 2013"
2352,User5260,Hero Member,908,3.326,38.0,8.0,"November 26, 2013"
2356,User3321,Vendor,220,0.698,30.0,12.0,"October 16, 2013"
2357,User4107,Sr. Member,309,1.007,77.0,50.0,"October 24, 2013"
2358,User600,Vendor,169,0.537,15.0,6.0,"October 16, 2013"
2360,User3724,Full Member,115,0.429,1.0,1.0,"December 02, 2013"
2361,User4935,Full Member,134,0.556,4.0,2.0,"December 29, 2013"
2363,User6023,Vendor,19,0.065,3.0,2.0,"November 08, 2013"
2365,User3580,Full Member,106,0.393,8.0,21.0,"November 29, 2013"
2369,User3555,Full Member,107,0.431,5.0,3.0,"December 22, 2013"
2377,User1739,Full Member,107,0.391,12.0,6.0,"November 26, 2013"
2378,User4310,Sr. Member,421,1.462,65.0,94.0,"November 12, 2013"
2381,User264,Full Member,146,0.557,21.0,116.0,"December 08, 2013"
2383,User622,Full Member,123,0.382,15.0,9.0,"October 10, 2013"
2387,User678,Sr. Member,495,1.533,153.0,23.0,"October 08, 2013"
2389,User2351,Full Member,147,0.48,26.0,2.0,"October 25, 2013"
2395,User4964,Full Member,146,0.469,32.0,39.0,"October 20, 2013"
2397,User155,Full Member,116,0.462,6.0,4.0,"December 19, 2013"
2403,User5932,Vendor,333,1.152,89.0,24.0,"November 12, 2013"
2404,User2573,Full Member,183,0.567,49.0,10.0,"October 08, 2013"
2405,User1459,Sr. Member,496,1.992,54.0,64.0,"December 21, 2013"
2407,User2904,Full Member,141,0.638,12.0,18.0,"January 18, 2014"
2408,User873,Full Member,245,0.928,22.0,6.0,"December 06, 2013"
2411,User4323,Full Member,158,0.612,10.0,4.0,"December 11, 2013"
2413,User2650,Full Member,103,0.464,10.0,3.0,"January 17, 2014"
2414,User2465,Full Member,131,0.408,25.0,10.0,"October 10, 2013"
2415,User1222,Sr. Member,435,1.593,48.0,10.0,"November 27, 2013"
2416,User610,Journalist,0,0.0,15.0,10.0,"October 15, 2013"
2421,User5841,Sr. Member,360,1.161,65.0,81.0,"October 21, 2013"
2422,User4190,Full Member,112,0.421,9.0,9.0,"December 04, 2013"
2423,User5790,Full Member,173,0.665,7.0,10.0,"December 10, 2013"
2424,User1197,Full Member,115,0.444,17.0,35.0,"December 11, 2013"
2425,User500,Full Member,105,0.352,11.0,6.0,"November 02, 2013"
2430,User3982,Full Member,184,0.73,18.0,11.0,"December 18, 2013"
2436,User5176,Vendor,114,0.375,17.0,22.0,"October 27, 2013"
2439,User907,Vendor,10,0.032,0.0,0.0,"October 15, 2013"
2441,User1718,Vendor,217,0.733,18.0,22.0,"November 04, 2013"
2444,User1560,Full Member,103,0.456,7.0,4.0,"January 13, 2014"
2449,User3154,Full Member,104,0.414,20.0,20.0,"December 19, 2013"
2451,User5897,Full Member,108,0.334,12.0,9.0,"October 08, 2013"
2452,User546,Vendor,136,0.424,27.0,19.0,"October 10, 2013"
2462,User2896,Vendor,805,2.757,235.0,89.0,"November 08, 2013"
2464,User5512,Vendor,698,2.334,110.0,21.0,"November 01, 2013"
2473,User4901,Full Member,127,0.492,5.0,2.0,"December 13, 2013"
2478,User3596,Vendor,96,0.304,17.0,19.0,"October 15, 2013"
2484,User5092,Vendor,67,0.209,1.0,8.0,"October 10, 2013"
2492,User3471,Vendor,100,0.312,6.0,2.0,"October 10, 2013"
2496,User3025,Sr. Member,262,1.069,41.0,21.0,"December 25, 2013"
2501,User1585,Sr. Member,335,1.319,48.0,16.0,"December 16, 2013"
2502,User1087,Full Member,227,0.873,33.0,34.0,"December 10, 2013"
2513,User3049,Sr. Member,269,1.011,31.0,8.0,"December 04, 2013"
2520,User4505,Full Member,209,0.878,34.0,2.0,"January 01, 2014"
2523,User4638,Hero Member,545,1.725,116.0,33.0,"October 15, 2013"
2527,User6048,Full Member,189,0.587,30.0,8.0,"October 09, 2013"
2528,User2762,Full Member,100,0.415,2.0,5.0,"December 29, 2013"
2532,User5786,Sr. Member,257,1.174,66.0,11.0,"January 21, 2014"
2533,User2444,Vendor,83,0.282,8.0,4.0,"November 06, 2013"
2534,User3741,Full Member,174,0.54,38.0,9.0,"October 09, 2013"
2536,User2789,Full Member,234,0.765,44.0,6.0,"October 25, 2013"
2543,User317,Hero Member,2097,7.943,277.0,144.0,"December 06, 2013"
2544,User5991,Vendor,112,0.439,6.0,6.0,"December 15, 2013"
2546,User3831,Full Member,185,0.654,26.0,3.0,"November 17, 2013"
2550,User2948,Sr. Member,343,1.128,146.0,139.0,"October 27, 2013"
2551,User3342,Full Member,206,0.65,215.0,21.0,"October 14, 2013"
2553,User1654,Vendor,151,0.495,100.0,24.0,"October 26, 2013"
2557,User4845,Full Member,148,0.673,8.0,0.0,"January 19, 2014"
2558,User5499,Vendor,59,0.183,27.0,3.0,"October 08, 2013"
2564,User3961,Vendor,539,1.779,121.0,130.0,"October 28, 2013"
2565,User5391,Full Member,137,0.451,6.0,3.0,"October 27, 2013"
2570,User1474,Full Member,152,0.545,8.0,2.0,"November 21, 2013"
2572,User4924,Full Member,101,0.451,15.0,28.0,"January 16, 2014"
2573,User4229,Vendor,87,0.323,16.0,0.0,"December 01, 2013"
2577,User5489,Full Member,136,0.422,5.0,1.0,"October 09, 2013"
2587,User3236,Full Member,111,0.476,20.0,2.0,"January 06, 2014"
2598,User1262,Sr. Member,269,0.868,72.0,12.0,"October 21, 2013"
2600,User3574,Full Member,134,0.494,16.0,14.0,"November 29, 2013"
2601,User3535,Vendor,85,0.264,3.0,5.0,"October 09, 2013"
2603,User3406,Full Member,217,0.939,27.0,18.0,"January 09, 2014"
2604,User5461,Full Member,131,0.595,11.0,4.0,"January 19, 2014"
2623,User1062,Hero Member,500,1.908,54.0,40.0,"December 08, 2013"
2625,User906,Full Member,125,0.496,20.0,14.0,"December 18, 2013"
2626,User4020,Full Member,130,0.489,14.0,8.0,"December 04, 2013"
2628,User3735,Full Member,128,0.564,13.0,10.0,"January 12, 2014"
2631,User1896,Full Member,179,0.675,33.0,27.0,"December 05, 2013"
2632,User4431,Vendor,3,0.011,4.0,1.0,"December 01, 2013"
2638,User2421,Vendor,134,0.498,18.0,6.0,"December 01, 2013"
2642,User3784,Vendor,143,0.49,6.0,3.0,"November 08, 2013"
2652,User998,Full Member,102,0.392,10.0,1.0,"December 10, 2013"
2654,User3043,Vendor,207,0.709,23.0,21.0,"November 08, 2013"
2668,User5630,Full Member,244,0.868,77.0,10.0,"November 19, 2013"
2670,User5242,Vendor,127,0.435,54.0,2.0,"November 08, 2013"
2675,User4772,Full Member,225,1.0,15.0,6.0,"January 14, 2014"
2680,User89,Vendor,11,0.039,0.0,0.0,"November 18, 2013"
2682,User771,Hero Member,610,1.906,112.0,230.0,"October 11, 2013"
2683,User3306,Vendor,227,0.737,30.0,7.0,"October 23, 2013"
2689,User4246,Full Member,215,0.67,49.0,7.0,"October 10, 2013"
2691,User235,Full Member,100,0.353,7.0,2.0,"November 17, 2013"
2695,User1020,Vendor,341,1.076,23.0,6.0,"October 14, 2013"
2697,User4946,Vendor,136,0.574,14.0,10.0,"January 03, 2014"
2702,User4826,Sr. Member,396,1.385,24.0,12.0,"November 14, 2013"
2710,User1573,Vendor,54,0.185,7.0,3.0,"November 08, 2013"
2714,User5919,Full Member,169,0.523,16.0,1.0,"October 08, 2013"
2715,User3082,Vendor,8,0.027,2.0,0.0,"November 07, 2013"
2717,User5496,Full Member,135,0.419,59.0,3.0,"October 09, 2013"
2720,User3706,Full Member,161,0.742,9.0,12.0,"January 22, 2014"
2722,User3426,Full Member,106,0.408,20.0,7.0,"December 10, 2013"
2726,User5953,Full Member,112,0.483,17.0,18.0,"January 07, 2014"
2729,User5778,Full Member,138,0.511,7.0,2.0,"December 01, 2013"
2737,User1239,Full Member,166,0.591,22.0,9.0,"November 19, 2013"
2738,User4478,Full Member,138,0.442,61.0,37.0,"October 19, 2013"
2742,User3315,Vendor,351,1.09,251.0,64.0,"October 09, 2013"
2743,User403,Vendor,197,0.619,56.0,41.0,"October 13, 2013"
2744,User4035,Vendor,17,0.058,3.0,2.0,"November 08, 2013"
2745,User412,Hero Member,1794,5.624,677.0,152.0,"October 12, 2013"
2749,User898,Full Member,161,0.506,21.0,13.0,"October 13, 2013"
2758,User1308,Full Member,170,0.634,24.0,20.0,"December 02, 2013"
2763,User1143,Full Member,207,0.775,34.0,9.0,"December 03, 2013"
2765,User3222,Vendor,111,0.383,65.0,2.0,"November 10, 2013"
2766,User2492,Vendor,56,0.218,1.0,1.0,"December 13, 2013"
2769,User780,Sr. Member,294,1.301,25.0,10.0,"January 13, 2014"
2775,User3011,Sr. Member,271,0.855,29.0,1.0,"October 14, 2013"
2779,User1716,Full Member,162,0.524,13.0,2.0,"October 22, 2013"
2781,User5537,Vendor,100,0.397,5.0,2.0,"December 18, 2013"
2783,User445,Full Member,164,0.646,27.0,5.0,"December 16, 2013"
2785,User1271,Vendor,13,0.043,2.0,6.0,"November 01, 2013"
2789,User4963,Newbie Guide,4021,14.622,362.0,53.0,"November 25, 2013"
2801,User1704,Hero Member,845,2.632,97.0,41.0,"October 10, 2013"
2806,User4205,Sr. Member,309,0.969,43.0,6.0,"October 12, 2013"
2814,User1301,Vendor,2,0.007,7.0,0.0,"October 28, 2013"
2815,User2330,Full Member,150,0.538,9.0,14.0,"November 21, 2013"
2820,User2863,Vendor,72,0.223,23.0,1.0,"October 08, 2013"
2821,User187,Full Member,101,0.432,5.0,1.0,"January 05, 2014"
2822,User3824,Sr. Member,487,1.527,60.0,14.0,"October 12, 2013"
2825,User3329,Full Member,116,0.384,44.0,5.0,"October 29, 2013"
2827,User5653,Vendor,265,0.985,21.0,11.0,"December 01, 2013"
2829,User5971,Full Member,112,0.421,5.0,4.0,"December 04, 2013"
2832,User2759,Full Member,111,0.459,8.0,40.0,"December 28, 2013"
2835,User5842,Vendor,91,0.283,11.0,2.0,"October 09, 2013"
2845,User5081,Full Member,107,0.336,6.0,2.0,"October 13, 2013"
2847,User4248,Hero Member,1645,5.896,298.0,49.0,"November 21, 2013"
2849,User1322,Vendor,27,0.085,0.0,3.0,"October 14, 2013"
2850,User3324,Sr. Member,256,0.813,53.0,12.0,"October 16, 2013"
2851,User4101,Vendor,131,0.424,28.0,9.0,"October 22, 2013"
2855,User2669,Full Member,119,0.37,28.0,4.0,"October 09, 2013"
2859,User618,Full Member,175,0.552,45.0,17.0,"October 13, 2013"
2862,User3585,Vendor,427,1.33,50.0,24.0,"October 10, 2013"
2863,User5462,Full Member,100,0.332,22.0,2.0,"October 30, 2013"
2868,User1465,Full Member,115,0.429,13.0,11.0,"December 02, 2013"
2870,User2320,Vendor,552,1.709,121.0,39.0,"October 08, 2013"
2875,User2864,Full Member,104,0.413,9.0,0.0,"December 18, 2013"
2881,User3840,Full Member,134,0.51,17.0,68.0,"December 07, 2013"
2883,User4166,Full Member,222,0.941,141.0,28.0,"January 03, 2014"
2884,User1253,Full Member,121,0.457,16.0,6.0,"December 05, 2013"
2888,User4652,Vendor,108,0.341,17.0,4.0,"October 14, 2013"
2892,User2615,Vendor,134,0.417,21.0,8.0,"October 10, 2013"
2893,User2991,Vendor,60,0.211,21.0,8.0,"November 16, 2013"
2894,User1132,Hero Member,564,1.819,104.0,19.0,"October 21, 2013"
2898,User5309,Sr. Member,421,1.747,23.0,9.0,"December 29, 2013"
2907,User1986,Full Member,114,0.422,15.0,17.0,"November 30, 2013"
2909,User3732,Sr. Member,340,1.053,40.0,11.0,"October 08, 2013"
2911,User786,Vendor,131,0.417,46.0,39.0,"October 17, 2013"
2912,User3095,Full Member,104,0.481,1.0,3.0,"January 23, 2014"
2927,User1668,Sr. Member,384,1.444,139.0,28.0,"December 04, 2013"
2931,User5706,Full Member,107,0.344,6.0,3.0,"October 20, 2013"
2934,User1509,Full Member,112,0.412,18.0,7.0,"November 28, 2013"
2937,User2464,Full Member,155,0.481,14.0,13.0,"October 09, 2013"
2939,User4397,Full Member,155,0.481,12.0,2.0,"October 09, 2013"
2941,User7,Vendor,28,0.09,6.0,2.0,"October 20, 2013"
