id,username,position,posts,ppd,up,down,registered
1526,User3597,Full Member,112,0.599,17.0,4.0,"November 17, 2013"
1568,User1438,Vendor,55,0.379,1.0,1.0,"December 28, 2013"
1665,User1216,Vendor,58,0.43,0.0,0.0,"January 08, 2014"
1682,User3560,Full Member,219,1.587,20.0,18.0,"January 04, 2014"
1689,User4307,Full Member,136,1.079,7.0,5.0,"January 15, 2014"
1698,User2068,Vendor,87,0.489,5.0,2.0,"December 01, 2013"
1706,User5644,Full Member,124,0.861,9.0,6.0,"December 30, 2013"
1708,User1687,Full Member,104,0.77,4.0,2.0,"January 13, 2014"
1723,User2793,Full Member,107,0.764,6.0,32.0,"January 03, 2014"
1732,User4256,Full Member,175,1.326,6.0,0.0,"January 16, 2014"
1754,User1337,Vendor,77,0.403,2.0,1.0,"November 17, 2013"
1755,User4525,Vendor,9,0.042,6.0,1.0,"October 20, 2013"
1763,User2546,Vendor,507,3.841,66.0,88.0,"January 16, 2014"
1774,User57,Journalist,80,0.43,17.0,5.0,"November 17, 2013"
1793,User1869,Vendor,6,0.029,1.0,0.0,"October 27, 2013"
1808,User514,Sr. Member,269,1.462,26.0,3.0,"November 18, 2013"
1810,User1871,Full Member,234,1.049,47.0,1.0,"October 17, 2013"
1816,User3872,Full Member,217,1.113,30.0,10.0,"November 08, 2013"
1817,User1279,Vendor,8,0.035,1.0,0.0,"October 09, 2013"
1822,User4664,Full Member,226,1.353,14.0,12.0,"December 05, 2013"
1825,User2230,Sr. Member,459,2.068,70.0,53.0,"October 19, 2013"
1827,User4619,Full Member,115,0.782,5.0,4.0,"January 01, 2014"
1829,User2676,Full Member,185,0.92,20.0,9.0,"November 08, 2013"
1836,User3720,Vendor,85,0.497,129.0,62.0,"December 08, 2013"
1837,User1466,Hero Member,1259,6.805,293.0,58.0,"November 17, 2013"
1838,User2013,Full Member,118,0.527,29.0,4.0,"October 10, 2013"
1839,User2116,Full Member,113,0.702,9.0,2.0,"December 18, 2013"
1840,User1482,Full Member,133,0.811,5.0,13.0,"December 15, 2013"
1841,User5031,Vendor,23,0.1,3.0,1.0,"October 09, 2013"
1842,User2826,Full Member,245,1.324,74.0,27.0,"November 24, 2013"
1847,User2936,Sr. Member,332,1.495,58.0,17.0,"October 18, 2013"
1848,User997,Administrator,571,2.451,513.0,33.0,"October 07, 2013"
1860,User3559,Full Member,101,0.647,7.0,0.0,"December 23, 2013"
1864,User3919,Full Member,241,1.47,45.0,7.0,"November 30, 2013"
1865,User4692,Sr. Member,380,2.734,28.0,14.0,"January 09, 2014"
1870,User746,Vendor,100,0.578,6.0,2.0,"November 30, 2013"
1872,User1405,Full Member,113,0.748,2.0,6.0,"December 28, 2013"
1873,User4088,Full Member,246,1.103,30.0,21.0,"October 10, 2013"
1875,User3928,Full Member,248,1.55,33.0,6.0,"December 03, 2013"
1876,User3156,Vendor,134,0.775,11.0,2.0,"December 06, 2013"
1879,User3340,Vendor,4,0.022,0.0,0.0,"November 26, 2013"
1881,User673,Full Member,107,0.56,10.0,10.0,"November 18, 2013"
1882,User4555,Full Member,166,0.738,12.0,2.0,"October 08, 2013"
1887,User1413,Full Member,162,1.059,5.0,0.0,"December 19, 2013"
1888,User3874,Full Member,226,1.051,80.0,8.0,"October 09, 2013"
1889,User2306,Full Member,167,0.784,81.0,109.0,"October 27, 2013"
1890,User3109,Full Member,125,0.786,6.0,3.0,"December 20, 2013"
1891,User1429,Vendor,128,0.582,31.0,13.0,"October 20, 2013"
1894,User4211,Full Member,148,0.733,27.0,20.0,"October 31, 2013"
1896,User1230,Hero Member,649,3.933,109.0,63.0,"December 14, 2013"
1899,User5579,Vendor,12,0.053,0.0,0.0,"October 09, 2013"
1900,User2172,Full Member,212,0.926,176.0,2.0,"October 11, 2013"
1901,User5227,Full Member,138,0.654,54.0,6.0,"October 29, 2013"
1902,User3055,Vendor,73,0.336,6.0,8.0,"October 22, 2013"
1906,User1881,Full Member,116,0.648,5.0,2.0,"November 30, 2013"
1908,User2876,Full Member,162,0.753,29.0,27.0,"October 09, 2013"
1909,User3464,Vendor,191,0.823,16.0,11.0,"October 08, 2013"
1910,User2223,Full Member,146,1.0,11.0,14.0,"December 28, 2013"
1915,User4763,Full Member,143,0.827,21.0,3.0,"December 01, 2013"
1918,User4231,Full Member,201,1.386,45.0,37.0,"January 03, 2014"
1922,User1170,Full Member,143,0.836,19.0,9.0,"December 01, 2013"
1924,User5250,Full Member,108,0.597,12.0,5.0,"November 21, 2013"
1929,User5063,Vendor,64,0.286,2.0,1.0,"October 10, 2013"
1931,User3385,Vendor,101,0.561,7.0,8.0,"November 22, 2013"
1938,User5371,Full Member,104,0.748,9.0,2.0,"January 09, 2014"
1939,User1712,Sr. Member,251,1.503,3.0,7.0,"December 07, 2013"
1940,User3240,Vendor,242,1.383,33.0,19.0,"November 28, 2013"
1942,User4716,Full Member,138,0.6,12.0,2.0,"October 10, 2013"
1943,User2856,Full Member,211,0.913,47.0,10.0,"October 09, 2013"
1952,User5072,Full Member,142,0.71,13.0,2.0,"October 25, 2013"
1956,User2369,Full Member,135,0.871,2.0,2.0,"December 25, 2013"
1963,User1461,Full Member,178,1.211,13.0,7.0,"January 01, 2014"
1964,User1173,Full Member,143,0.883,5.0,0.0,"December 10, 2013"
1967,User1472,Full Member,150,0.811,7.0,9.0,"November 17, 2013"
1979,User2182,Full Member,160,1.074,8.0,25.0,"December 24, 2013"
1988,User2362,Full Member,115,0.821,31.0,9.0,"January 08, 2014"
1989,User752,Vendor,260,1.313,46.0,7.0,"November 11, 2013"
1993,User5813,Vendor,99,0.547,17.0,7.0,"November 08, 2013"
1997,User2045,Vendor,26,0.12,13.0,1.0,"October 08, 2013"
2001,User5857,Vendor,333,1.734,33.0,12.0,"November 11, 2013"
2004,User4284,Full Member,178,1.228,25.0,35.0,"January 03, 2014"
2009,User5003,Hero Member,1586,10.232,189.0,240.0,"December 24, 2013"
2011,User2917,Vendor,75,0.381,9.0,2.0,"November 06, 2013"
2012,User4590,Sr. Member,336,1.455,62.0,8.0,"October 09, 2013"
2019,User2721,Vendor,130,0.722,18.0,8.0,"November 23, 2013"
2022,User3602,Hero Member,845,5.417,77.0,50.0,"December 23, 2013"
2023,User4902,Full Member,113,0.779,7.0,4.0,"December 27, 2013"
2033,User1402,Sr. Member,420,2.111,64.0,50.0,"October 25, 2013"
2041,User667,Full Member,173,1.006,7.0,30.0,"December 07, 2013"
2045,User2604,Vendor,49,0.232,23.0,3.0,"October 09, 2013"
2050,User2640,Vendor,2,0.009,0.0,0.0,"October 09, 2013"
2052,User4381,Full Member,145,0.993,35.0,11.0,"January 02, 2014"
2055,User1189,Full Member,134,0.583,32.0,7.0,"October 10, 2013"
2060,User5547,Vendor,118,0.634,1.0,0.0,"November 16, 2013"
2064,User1580,Vendor,293,1.332,40.0,5.0,"October 14, 2013"
2073,User4472,Sr. Member,309,1.373,34.0,22.0,"October 08, 2013"
2074,User1803,Full Member,183,0.876,17.0,20.0,"October 31, 2013"
2075,User989,Full Member,189,1.074,26.0,37.0,"December 03, 2013"
2077,User703,Vendor,30,0.135,2.0,1.0,"October 17, 2013"
2079,User2757,Vendor,44,0.196,7.0,0.0,"October 11, 2013"
2080,User3220,Full Member,160,1.231,17.0,2.0,"January 11, 2014"
2084,User2404,Full Member,100,0.714,3.0,4.0,"December 24, 2013"
2086,User901,Full Member,163,0.807,9.0,10.0,"November 08, 2013"
2095,User1453,Full Member,113,0.533,16.0,1.0,"October 27, 2013"
2106,User4516,Vendor,311,1.798,42.0,11.0,"November 29, 2013"
2112,User2044,Full Member,188,1.022,17.0,4.0,"November 09, 2013"
2127,User2093,Hero Member,568,3.227,66.0,53.0,"December 03, 2013"
2129,User991,Vendor,227,1.009,57.0,14.0,"October 15, 2013"
2131,User1387,Full Member,145,1.124,22.0,6.0,"January 13, 2014"
2144,User2232,Full Member,164,0.921,12.0,25.0,"December 01, 2013"
2145,User3140,Full Member,140,0.8,13.0,27.0,"December 04, 2013"
2153,User1823,Full Member,132,0.772,21.0,3.0,"December 09, 2013"
2155,User2348,Full Member,167,1.265,15.0,17.0,"January 09, 2014"
2160,User2128,Sr. Member,364,1.611,59.0,3.0,"October 14, 2013"
2165,User532,Full Member,159,1.082,15.0,7.0,"January 01, 2014"
2169,User4343,Vendor,154,0.88,14.0,6.0,"November 27, 2013"
2171,User402,Vendor,260,1.268,35.0,23.0,"October 29, 2013"
2175,User1259,Full Member,139,0.735,10.0,2.0,"November 20, 2013"
2177,User3354,Full Member,143,0.73,9.0,3.0,"November 13, 2013"
2179,User2589,Full Member,207,1.294,17.0,3.0,"December 19, 2013"
2184,User4142,Vendor,62,0.318,2.0,1.0,"November 08, 2013"
2187,User1255,Hero Member,546,3.231,54.0,7.0,"December 04, 2013"
2191,User2268,Full Member,111,0.949,10.0,1.0,"January 24, 2014"
2193,User3669,Full Member,184,0.818,39.0,6.0,"October 08, 2013"
2202,User2541,Vendor,73,0.392,2.0,9.0,"November 16, 2013"
2207,User796,Full Member,143,0.636,15.0,14.0,"October 14, 2013"
2211,User3963,Sr. Member,308,1.78,88.0,11.0,"December 06, 2013"
2214,User2689,Sr. Member,419,2.217,123.0,11.0,"November 20, 2013"
2222,User3378,Full Member,128,0.571,21.0,4.0,"October 10, 2013"
2225,User3964,Hero Member,582,4.311,53.0,10.0,"January 12, 2014"
2230,User1238,Full Member,226,1.314,38.0,7.0,"December 01, 2013"
2235,User5241,Vendor,107,0.538,11.0,3.0,"November 10, 2013"
2239,User5240,Full Member,112,0.64,28.0,3.0,"December 04, 2013"
2242,User2409,Vendor,539,2.682,73.0,9.0,"November 08, 2013"
2243,User2722,Sr. Member,402,1.74,64.0,49.0,"October 09, 2013"
2245,User2709,Full Member,146,1.021,95.0,11.0,"December 30, 2013"
2246,User4311,Full Member,145,0.78,30.0,6.0,"November 08, 2013"
2247,User400,Vendor,6,0.027,0.0,0.0,"October 10, 2013"
2253,User3590,Vendor,64,0.346,8.0,6.0,"November 17, 2013"
2254,User1820,Hero Member,564,4.087,72.0,24.0,"January 10, 2014"
2255,User2304,Vendor,36,0.194,3.0,1.0,"November 17, 2013"
2259,User860,Full Member,136,0.944,7.0,4.0,"December 28, 2013"
2266,User2914,Hero Member,530,3.292,56.0,91.0,"December 18, 2013"
2267,User4004,Vendor,6,0.031,0.0,0.0,"November 07, 2013"
2280,User4079,Full Member,112,0.502,30.0,26.0,"October 10, 2013"
2283,User3577,Vendor,132,0.653,12.0,27.0,"November 08, 2013"
2290,User3228,Vendor,240,1.194,16.0,10.0,"November 08, 2013"
2295,User3425,Full Member,117,0.504,22.0,5.0,"October 08, 2013"
2297,User1553,Full Member,182,1.0,13.0,12.0,"November 20, 2013"
2298,User2656,Full Member,138,0.807,8.0,0.0,"December 02, 2013"
2300,User2577,Vendor,83,0.397,15.0,5.0,"October 11, 2013"
2301,User5366,Sr. Member,403,1.745,121.0,16.0,"October 10, 2013"
2312,User258,Full Member,139,0.832,35.0,3.0,"December 13, 2013"
2317,User2287,Full Member,101,0.543,8.0,4.0,"November 17, 2013"
2323,User3896,Vendor,84,0.416,9.0,4.0,"November 07, 2013"
2328,User3213,Hero Member,1406,8.899,151.0,93.0,"December 14, 2013"
2330,User4057,Hero Member,1613,7.299,221.0,43.0,"October 13, 2013"
2331,User4829,Full Member,204,1.2,23.0,10.0,"December 02, 2013"
2335,User1004,Vendor,109,0.532,7.0,1.0,"November 04, 2013"
2340,User644,Vendor,13,0.056,1.0,0.0,"October 09, 2013"
2341,User959,Vendor,48,0.245,23.0,3.0,"November 13, 2013"
2350,User4428,Full Member,106,0.57,7.0,2.0,"November 17, 2013"
2352,User5260,Hero Member,836,4.593,38.0,7.0,"November 26, 2013"
2356,User3321,Vendor,188,0.862,26.0,8.0,"October 16, 2013"
2357,User4107,Vendor,311,1.44,77.0,50.0,"October 24, 2013"
2358,User600,Vendor,169,0.754,15.0,5.0,"October 16, 2013"
2360,User3724,Full Member,114,0.667,1.0,1.0,"December 02, 2013"
2361,User4935,Full Member,135,0.9,4.0,2.0,"December 29, 2013"
2363,User6023,Vendor,19,0.098,3.0,2.0,"November 08, 2013"
2369,User3555,Full Member,104,0.689,5.0,1.0,"December 22, 2013"
2378,User4310,Sr. Member,342,1.736,55.0,73.0,"November 12, 2013"
2381,User264,Full Member,146,0.854,21.0,116.0,"December 08, 2013"
2383,User622,Full Member,123,0.532,15.0,9.0,"October 10, 2013"
2387,User678,Sr. Member,482,2.142,148.0,23.0,"October 08, 2013"
2389,User2351,Full Member,143,0.665,23.0,1.0,"October 25, 2013"
2395,User4964,Full Member,142,0.664,32.0,39.0,"October 20, 2013"
2397,User155,Full Member,116,0.725,6.0,4.0,"December 19, 2013"
2403,User5932,Vendor,338,1.77,88.0,24.0,"November 12, 2013"
2404,User2573,Full Member,183,0.789,46.0,10.0,"October 08, 2013"
2405,User1459,Sr. Member,499,3.283,54.0,64.0,"December 21, 2013"
2407,User2904,Full Member,142,1.084,12.0,18.0,"January 18, 2014"
2408,User873,Full Member,208,1.246,19.0,3.0,"December 06, 2013"
2411,User4323,Full Member,156,0.969,9.0,4.0,"December 11, 2013"
2412,User5327,Vendor,14,0.075,2.0,1.0,"November 17, 2013"
2413,User2650,Full Member,100,0.763,10.0,2.0,"January 17, 2014"
2414,User2465,Full Member,124,0.556,24.0,9.0,"October 10, 2013"
2415,User1222,Sr. Member,436,2.491,48.0,10.0,"November 27, 2013"
2416,User610,Journalist,84,0.384,15.0,10.0,"October 15, 2013"
2421,User5841,Sr. Member,368,1.736,65.0,81.0,"October 21, 2013"
2422,User4190,Full Member,112,0.663,9.0,9.0,"December 04, 2013"
2423,User5790,Full Member,144,0.889,7.0,5.0,"December 10, 2013"
2424,User1197,Full Member,115,0.685,17.0,35.0,"December 11, 2013"
2425,User500,Full Member,106,0.512,11.0,6.0,"November 02, 2013"
2430,User3982,Full Member,184,1.143,18.0,11.0,"December 18, 2013"
2436,User5176,Vendor,102,0.495,16.0,2.0,"October 27, 2013"
2439,User907,Vendor,10,0.046,0.0,0.0,"October 15, 2013"
2441,User1718,Vendor,221,1.116,18.0,22.0,"November 04, 2013"
2443,User5472,Vendor,4,0.021,0.0,0.0,"November 11, 2013"
2444,User1560,Full Member,101,0.748,5.0,3.0,"January 13, 2014"
2451,User5897,Full Member,104,0.462,12.0,9.0,"October 08, 2013"
2452,User546,Vendor,136,0.591,27.0,19.0,"October 10, 2013"
2462,User2896,Vendor,656,3.264,199.0,82.0,"November 08, 2013"
2464,User5512,Vendor,649,3.229,102.0,19.0,"November 01, 2013"
2473,User4901,Full Member,127,0.76,5.0,2.0,"December 13, 2013"
2478,User3596,Vendor,65,0.298,13.0,11.0,"October 15, 2013"
2484,User5092,Vendor,58,0.26,0.0,6.0,"October 10, 2013"
2492,User3471,Vendor,100,0.467,6.0,2.0,"October 10, 2013"
2496,User3025,Sr. Member,260,1.757,40.0,21.0,"December 25, 2013"
2501,User1585,Sr. Member,311,1.994,46.0,14.0,"December 16, 2013"
2502,User1087,Full Member,158,0.975,21.0,18.0,"December 10, 2013"
2513,User3049,Sr. Member,269,1.537,31.0,8.0,"December 04, 2013"
2520,User4505,Full Member,210,1.429,34.0,2.0,"January 01, 2014"
2523,User4638,Sr. Member,358,1.635,83.0,23.0,"October 15, 2013"
2527,User6048,Full Member,189,0.844,30.0,8.0,"October 09, 2013"
2532,User5786,Full Member,243,2.008,60.0,10.0,"January 21, 2014"
2533,User2444,Vendor,84,0.426,8.0,4.0,"November 06, 2013"
2534,User3741,Full Member,202,0.902,38.0,9.0,"October 09, 2013"
2536,User2789,Full Member,229,1.096,43.0,6.0,"October 25, 2013"
2543,User317,Hero Member,2097,12.633,276.0,144.0,"December 06, 2013"
2544,User5991,Vendor,84,0.512,3.0,4.0,"December 15, 2013"
2546,User3831,Full Member,202,1.141,25.0,3.0,"November 17, 2013"
2550,User2948,Sr. Member,308,1.495,77.0,46.0,"October 27, 2013"
2551,User3342,Full Member,186,0.845,172.0,18.0,"October 14, 2013"
2553,User1654,Vendor,101,0.488,72.0,12.0,"October 26, 2013"
2557,User4845,Full Member,148,1.147,8.0,0.0,"January 19, 2014"
2558,User5499,Vendor,48,0.213,19.0,0.0,"October 08, 2013"
2564,User3961,Vendor,764,3.898,113.0,125.0,"October 28, 2013"
2565,User5391,Full Member,136,0.66,6.0,3.0,"October 27, 2013"
2570,User1474,Full Member,144,0.796,7.0,2.0,"November 21, 2013"
2572,User4924,Full Member,101,0.863,15.0,28.0,"January 16, 2014"
2573,User4229,Vendor,83,0.466,15.0,0.0,"December 01, 2013"
2577,User5489,Full Member,134,0.58,4.0,0.0,"October 09, 2013"
2587,User3236,Full Member,111,0.782,20.0,2.0,"January 06, 2014"
2598,User1262,Sr. Member,263,1.235,64.0,11.0,"October 21, 2013"
2600,User3574,Full Member,140,0.778,16.0,14.0,"November 29, 2013"
2601,User3535,Vendor,67,0.299,2.0,2.0,"October 09, 2013"
2603,User3406,Full Member,217,1.619,27.0,18.0,"January 09, 2014"
2604,User5461,Full Member,131,1.016,11.0,4.0,"January 19, 2014"
2623,User1062,Sr. Member,478,2.915,52.0,36.0,"December 08, 2013"
2625,User906,Full Member,120,0.745,19.0,14.0,"December 18, 2013"
2626,User4020,Full Member,111,0.661,9.0,7.0,"December 04, 2013"
2628,User3735,Full Member,128,1.067,13.0,9.0,"January 12, 2014"
2631,User1896,Full Member,179,1.072,33.0,27.0,"December 05, 2013"
2632,User4431,Vendor,2,0.012,4.0,1.0,"December 01, 2013"
2638,User2421,Vendor,129,0.754,18.0,5.0,"December 01, 2013"
2642,User3784,Vendor,148,0.736,6.0,3.0,"November 08, 2013"
2652,User998,Full Member,102,0.604,10.0,1.0,"December 10, 2013"
2654,User3043,Vendor,74,0.381,13.0,2.0,"November 08, 2013"
2668,User5630,Full Member,244,1.284,76.0,10.0,"November 19, 2013"
2670,User5242,Vendor,111,0.552,46.0,0.0,"November 08, 2013"
2675,User4772,Full Member,169,1.331,13.0,3.0,"January 14, 2014"
2678,User2146,Vendor,50,0.272,2.0,0.0,"November 19, 2013"
2680,User89,Vendor,12,0.065,0.0,0.0,"November 18, 2013"
2682,User771,Hero Member,619,2.788,111.0,224.0,"October 11, 2013"
2683,User3306,Vendor,168,0.8,24.0,3.0,"October 23, 2013"
2689,User4246,Full Member,180,0.807,37.0,4.0,"October 10, 2013"
2691,User235,Full Member,100,0.565,7.0,2.0,"November 17, 2013"
2695,User1020,Vendor,335,1.53,22.0,6.0,"October 14, 2013"
2697,User4946,Full Member,101,0.727,4.0,6.0,"January 03, 2014"
2702,User4826,Sr. Member,383,2.037,23.0,11.0,"November 14, 2013"
2703,User5102,Vendor,9,0.044,1.0,2.0,"October 30, 2013"
2710,User1573,Vendor,51,0.252,7.0,3.0,"November 08, 2013"
2714,User5919,Full Member,169,0.751,16.0,1.0,"October 08, 2013"
2715,User3082,Vendor,8,0.041,2.0,0.0,"November 07, 2013"
2717,User5496,Full Member,135,0.584,57.0,3.0,"October 09, 2013"
2720,User3706,Full Member,161,1.342,9.0,12.0,"January 22, 2014"
2722,User3426,Full Member,106,0.627,20.0,7.0,"December 10, 2013"
2726,User5953,Full Member,109,0.807,13.0,16.0,"January 07, 2014"
2729,User5778,Full Member,138,0.802,7.0,2.0,"December 01, 2013"
2737,User1239,Full Member,148,0.779,16.0,8.0,"November 19, 2013"
2738,User4478,Full Member,129,0.6,56.0,37.0,"October 19, 2013"
2742,User3315,Vendor,344,1.489,231.0,59.0,"October 09, 2013"
2743,User403,Vendor,76,0.344,27.0,27.0,"October 13, 2013"
2744,User4035,Vendor,9,0.046,2.0,0.0,"November 08, 2013"
2745,User412,Hero Member,1803,7.908,666.0,151.0,"October 12, 2013"
2749,User898,Full Member,154,0.7,19.0,13.0,"October 13, 2013"
2758,User1308,Full Member,170,0.994,24.0,20.0,"December 02, 2013"
2763,User1143,Full Member,208,1.182,33.0,9.0,"December 03, 2013"
2765,User3222,Vendor,94,0.487,43.0,2.0,"November 10, 2013"
2769,User780,Full Member,144,1.125,7.0,3.0,"January 13, 2014"
2770,User1248,Vendor,38,0.17,9.0,1.0,"October 16, 2013"
2775,User3011,Sr. Member,252,1.115,26.0,1.0,"October 14, 2013"
2779,User1716,Full Member,130,0.616,9.0,1.0,"October 22, 2013"
2781,User5537,Vendor,100,0.649,5.0,2.0,"December 18, 2013"
2783,User445,Full Member,141,0.904,24.0,3.0,"December 16, 2013"
2785,User1271,Vendor,7,0.034,2.0,1.0,"November 01, 2013"
2789,User4963,Newbie Guide,2988,16.239,284.0,45.0,"November 25, 2013"
2801,User1704,Hero Member,830,3.609,97.0,39.0,"October 10, 2013"
2806,User4205,Sr. Member,255,1.118,33.0,4.0,"October 12, 2013"
2814,User1301,Vendor,2,0.01,7.0,0.0,"October 28, 2013"
2815,User2330,Full Member,148,0.787,9.0,13.0,"November 21, 2013"
2820,User2863,Vendor,72,0.31,23.0,1.0,"October 08, 2013"
2822,User3824,Sr. Member,417,1.829,47.0,12.0,"October 12, 2013"
2825,User3329,Full Member,116,0.55,42.0,5.0,"October 29, 2013"
2827,User5653,Vendor,265,1.541,21.0,11.0,"December 01, 2013"
2829,User5971,Full Member,100,0.592,5.0,4.0,"December 04, 2013"
2832,User2759,Full Member,111,0.766,8.0,40.0,"December 28, 2013"
2835,User5842,Vendor,90,0.419,11.0,2.0,"October 09, 2013"
2845,User5081,Full Member,107,0.484,6.0,2.0,"October 13, 2013"
2847,User4248,Hero Member,1568,9.116,271.0,44.0,"November 21, 2013"
2849,User1322,Vendor,20,0.091,0.0,0.0,"October 14, 2013"
2850,User3324,Full Member,225,1.004,48.0,11.0,"October 16, 2013"
2851,User4101,Vendor,111,0.524,27.0,7.0,"October 22, 2013"
2855,User2669,Full Member,120,0.519,27.0,4.0,"October 09, 2013"
2859,User618,Full Member,144,0.634,32.0,16.0,"October 13, 2013"
2862,User3585,Vendor,385,1.674,35.0,20.0,"October 10, 2013"
2868,User1465,Full Member,115,0.673,13.0,11.0,"December 02, 2013"
2870,User2320,Vendor,410,1.767,58.0,21.0,"October 08, 2013"
2881,User3840,Full Member,134,0.807,17.0,67.0,"December 07, 2013"
2883,User4166,Full Member,216,1.49,121.0,14.0,"January 03, 2014"
2884,User1253,Full Member,111,0.634,9.0,4.0,"December 05, 2013"
2888,User4652,Vendor,107,0.486,16.0,4.0,"October 14, 2013"
2892,User2615,Vendor,134,0.583,21.0,8.0,"October 10, 2013"
2893,User2991,Vendor,60,0.323,21.0,7.0,"November 16, 2013"
2894,User1132,Sr. Member,422,1.927,74.0,15.0,"October 21, 2013"
2898,User5309,Sr. Member,413,2.868,23.0,9.0,"December 29, 2013"
2907,User1986,Full Member,107,0.598,15.0,14.0,"November 30, 2013"
2909,User3732,Sr. Member,292,1.292,34.0,8.0,"October 08, 2013"
2911,User786,Vendor,131,0.587,45.0,25.0,"October 17, 2013"
2927,User1668,Sr. Member,384,2.286,139.0,28.0,"December 04, 2013"
2931,User5706,Full Member,106,0.498,6.0,3.0,"October 20, 2013"
2934,User1509,Full Member,112,0.64,18.0,7.0,"November 28, 2013"
2937,User2464,Vendor,155,0.671,14.0,13.0,"October 09, 2013"
2939,User4397,Full Member,155,0.718,12.0,2.0,"October 09, 2013"
2941,User7,Vendor,28,0.131,6.0,2.0,"October 20, 2013"
2947,User1660,Vendor,16,0.071,5.0,3.0,"October 08, 2013"
2949,User1314,Full Member,189,0.848,48.0,1.0,"October 10, 2013"
2952,User605,Full Member,231,1.031,43.0,16.0,"October 09, 2013"
2957,User5793,Vendor,244,1.333,30.0,7.0,"November 19, 2013"
2962,User5065,Full Member,207,1.31,81.0,58.0,"December 21, 2013"
2973,User2352,Full Member,128,1.0,3.0,13.0,"January 21, 2014"
2979,User736,Hero Member,1213,5.391,295.0,37.0,"October 08, 2013"
2982,User1156,Full Member,113,0.621,26.0,9.0,"November 20, 2013"
2984,User5791,Hero Member,683,3.994,216.0,45.0,"December 01, 2013"
2987,User2224,Vendor,12,0.059,1.0,1.0,"November 01, 2013"
2990,User4512,Vendor,85,0.68,7.0,1.0,"January 16, 2014"
2991,User6004,Full Member,167,0.949,15.0,6.0,"December 03, 2013"
2992,User3325,Full Member,178,1.053,21.0,5.0,"December 04, 2013"
2994,User5662,Sr. Member,428,1.919,66.0,15.0,"October 17, 2013"
2996,User2692,Vendor,12,0.054,10.0,0.0,"October 11, 2013"
2999,User1557,Sr. Member,268,1.165,71.0,6.0,"October 10, 2013"
3018,User2569,Global Moderator,213,0.942,75.0,5.0,"October 08, 2013"
