id,username,position,posts,ppd,up,down,registered
1979,dtothek123,Full Member,152,0.495,23.0,29.0,"December 24, 2013"
1988,Animal,Full Member,115,0.394,35.0,9.0,"January 08, 2014"
1989,NordicShrooms,Vendor,345,0.986,66.0,9.0,"November 11, 2013"
1993,domesticdoode,Vendor,194,0.55,33.0,16.0,"November 08, 2013"
1997,Oneiros Distribution,Vendor,26,0.068,14.0,1.0,"October 08, 2013"
2001,Llama Socks,Vendor,417,1.191,38.0,17.0,"November 11, 2013"
2004,dateandrape,Full Member,177,0.596,25.0,35.0,"January 03, 2014"
2009,IshitBacon,Hero Member,1537,5.007,207.0,247.0,"December 24, 2013"
2011,CD8N,Vendor,91,0.256,14.0,2.0,"November 06, 2013"
2012,FlashLight,Sr. Member,415,1.086,86.0,18.0,"October 09, 2013"
2019,UKWHITE,Vendor,133,0.393,18.0,10.0,"November 23, 2013"
2022,coolvilla,Hero Member,1734,5.63,278.0,115.0,"December 23, 2013"
2023,ordercentral,Full Member,122,0.401,7.0,6.0,"December 27, 2013"
2033,anonymousGuy57,Hero Member,1409,3.839,213.0,96.0,"October 25, 2013"
2034,Slipperyjimdigriz,Full Member,124,0.441,13.0,4.0,"January 19, 2014"
2041,skeetlord,Full Member,206,0.636,8.0,35.0,"December 07, 2013"
2045,Zen Garden,Vendor,49,0.128,27.0,3.0,"October 09, 2013"
2052,lētšhůq,Full Member,111,0.372,35.0,11.0,"January 02, 2014"
2055,Baraka,Sr. Member,315,0.825,69.0,17.0,"October 10, 2013"
2060,noreaster,Vendor,123,0.354,1.0,0.0,"November 16, 2013"
2064,MUSHBUD,Vendor,331,0.876,50.0,5.0,"October 14, 2013"
2070,boss tweed,Vendor,88,0.307,14.0,6.0,"January 13, 2014"
2073,xandermanreturns,Sr. Member,499,1.299,81.0,48.0,"October 08, 2013"
2074,Desperado,Full Member,183,0.507,17.0,20.0,"October 31, 2013"
2075,Evoc,Full Member,184,0.561,26.0,37.0,"December 03, 2013"
2077,LordofSpeed,Vendor,34,0.09,2.0,1.0,"October 17, 2013"
2079,High4Daze,Vendor,45,0.118,7.0,0.0,"October 11, 2013"
2080,vtecturbo,Full Member,159,0.55,17.0,2.0,"January 11, 2014"
2086,McRAD,Sr. Member,253,0.717,16.0,13.0,"November 08, 2013"
2095,silverapples,Full Member,116,0.319,17.0,1.0,"October 27, 2013"
2106,DrawkwarD,Vendor,358,1.082,51.0,13.0,"November 29, 2013"
2112,Allustrious,Full Member,192,0.545,17.0,5.0,"November 09, 2013"
2127,MDMA80,Hero Member,659,2.009,82.0,65.0,"December 03, 2013"
2129,AmericaOnDrugs,Full Member,229,0.607,61.0,16.0,"October 15, 2013"
2131,zevlovesx,Sr. Member,353,1.23,71.0,9.0,"January 13, 2014"
2136,FlatBrim,Full Member,210,0.572,27.0,8.0,"October 25, 2013"
2144,kingjay,Full Member,162,0.486,12.0,25.0,"December 01, 2013"
2145,shopper1888,Full Member,187,0.574,17.0,38.0,"December 04, 2013"
2153,lolwaitwut,Full Member,133,0.413,21.0,3.0,"December 09, 2013"
2155,Quinone,Full Member,147,0.505,15.0,18.0,"January 09, 2014"
2160,bowie1910,Sr. Member,298,0.788,73.0,5.0,"October 14, 2013"
2165,ThongMan,Full Member,182,0.609,20.0,8.0,"January 01, 2014"
2169,Bonnie and Clyde,Vendor,235,0.704,17.0,12.0,"November 27, 2013"
2171,ForeverStrung,Vendor,410,1.129,87.0,52.0,"October 29, 2013"
2175,BenHur,Full Member,154,0.452,11.0,5.0,"November 20, 2013"
2177,Hilary,Full Member,248,0.713,12.0,6.0,"November 13, 2013"
2178,Overdos3d,Vendor,90,0.269,19.0,1.0,"November 26, 2013"
2179,Attraxin,Full Member,248,0.795,26.0,11.0,"December 19, 2013"
2184,amb3r,Vendor,64,0.181,10.0,1.0,"November 08, 2013"
2187,twonenathandjoe,Hero Member,546,1.67,57.0,8.0,"December 04, 2013"
2191,C2Cgrnd13,Full Member,114,0.415,11.0,1.0,"January 24, 2014"
2193,flwrchlds9,Full Member,198,0.517,51.0,9.0,"October 08, 2013"
2207,Hogbin,Full Member,153,0.406,18.0,30.0,"October 14, 2013"
2211,GreatLancet,Sr. Member,342,1.052,118.0,18.0,"December 06, 2013"
2214,Gravitax-UK,Sr. Member,438,1.284,135.0,11.0,"November 20, 2013"
2216,vayne1987,Full Member,102,0.297,5.0,2.0,"November 18, 2013"
2222,PsychedelicSphere,Full Member,136,0.356,22.0,4.0,"October 10, 2013"
2225,newportboy123,Hero Member,587,2.045,55.0,12.0,"January 12, 2014"
2230,flux101,Sr. Member,269,0.815,44.0,14.0,"December 01, 2013"
2235,Stealth Bomber,Vendor,295,0.84,40.0,9.0,"November 10, 2013"
2239,shitniggadamn,Full Member,112,0.343,28.0,3.0,"December 04, 2013"
2242,OG_,Vendor,588,1.656,76.0,12.0,"November 08, 2013"
2243,Rocknessie,Sr. Member,404,1.055,65.0,51.0,"October 09, 2013"
2245,Smoothpuddin,Full Member,147,0.487,98.0,12.0,"December 30, 2013"
2246,K1NG,Full Member,145,0.411,30.0,6.0,"November 08, 2013"
2247,foxytorgirl,Vendor,6,0.016,0.0,0.0,"October 10, 2013"
2253,EuroSupply,Vendor,66,0.192,8.0,9.0,"November 17, 2013"
2254,themangler2,Hero Member,564,1.945,72.0,27.0,"January 10, 2014"
2255,Chemical Brothers,Vendor,38,0.11,3.0,1.0,"November 17, 2013"
2256,Minge,Full Member,132,0.466,1.0,9.0,"January 17, 2014"
2259,squirejim,Full Member,168,0.556,7.0,5.0,"December 28, 2013"
2266,vince,Hero Member,551,1.76,59.0,94.0,"December 18, 2013"
2267,topshelf420,Vendor,6,0.017,0.0,0.0,"November 07, 2013"
2277,Figment,Full Member,223,0.588,67.0,11.0,"October 12, 2013"
2280,John Gotti,Full Member,113,0.296,30.0,26.0,"October 10, 2013"
2283,Alexmack380,Vendor,134,0.38,12.0,28.0,"November 08, 2013"
2290,LEGACY,Vendor,540,1.53,44.0,27.0,"November 08, 2013"
2295,wetdog,Full Member,118,0.307,22.0,5.0,"October 08, 2013"
2297,dreamstate,Sr. Member,331,0.971,44.0,25.0,"November 20, 2013"
2298,psychosis,Full Member,166,0.505,13.0,0.0,"December 02, 2013"
2300,RetinaBlast,Vendor,96,0.252,17.0,7.0,"October 11, 2013"
2301,sO_Raspy,Sr. Member,403,1.055,125.0,17.0,"October 10, 2013"
2312,pancake man,Full Member,139,0.437,35.0,3.0,"December 13, 2013"
2317,EddieWinslow,Full Member,114,0.331,10.0,7.0,"November 17, 2013"
2323,CoolDrugsOnly,Vendor,83,0.234,9.0,4.0,"November 07, 2013"
2328,doctorwhat,Hero Member,2594,8.183,295.0,159.0,"December 14, 2013"
2330,BigTenInch__Record,Hero Member,1649,4.351,225.0,57.0,"October 13, 2013"
2331,paki23,Full Member,229,0.696,27.0,10.0,"December 02, 2013"
2335,dopaminergic,Vendor,109,0.305,7.0,1.0,"November 04, 2013"
2340,AsianVixen,Vendor,48,0.125,3.0,1.0,"October 09, 2013"
2341,gold,Vendor,60,0.172,25.0,3.0,"November 13, 2013"
2350,Frythatrice,Full Member,114,0.33,8.0,4.0,"November 17, 2013"
2352,mudsipper420,Hero Member,898,2.681,38.0,8.0,"November 26, 2013"
2356,opportunity,Vendor,241,0.641,30.0,14.0,"October 16, 2013"
2357,whiteshark,Sr. Member,308,0.837,77.0,50.0,"October 24, 2013"
2358,MrCrane,Vendor,169,0.449,15.0,6.0,"October 16, 2013"
2360,VDK,Full Member,115,0.35,1.0,1.0,"December 02, 2013"
2361,DirkaDirka,Full Member,134,0.442,4.0,2.0,"December 29, 2013"
2363,YouKaysFinest,Vendor,19,0.054,3.0,2.0,"November 08, 2013"
2365,online-cannabis-king,Full Member,107,0.323,8.0,21.0,"November 29, 2013"
2369,dankdog,Full Member,108,0.35,5.0,3.0,"December 22, 2013"
2377,RyuandKen,Full Member,131,0.391,20.0,14.0,"November 26, 2013"
2378,Santa,Sr. Member,424,1.218,74.0,114.0,"November 12, 2013"
2381,ihnZ,Full Member,146,0.452,21.0,116.0,"December 08, 2013"
2383,Predecessor,Full Member,123,0.321,15.0,9.0,"October 10, 2013"
2387,MissX,Sr. Member,490,1.276,153.0,23.0,"October 08, 2013"
2389,raistlin,Full Member,146,0.398,26.0,2.0,"October 25, 2013"
2395,Jigaboo,Full Member,151,0.406,34.0,39.0,"October 20, 2013"
2397,The Ice Lady,Full Member,116,0.373,6.0,4.0,"December 19, 2013"
2403,Angel Eyes,Vendor,333,0.951,89.0,24.0,"November 12, 2013"
2404,sirjoss88,Full Member,183,0.478,50.0,10.0,"October 08, 2013"
2405,dimon114,Sr. Member,493,1.59,54.0,64.0,"December 21, 2013"
2407,Dr.MDA,Full Member,141,0.5,12.0,18.0,"January 18, 2014"
2408,animalinpain5440,Sr. Member,262,0.806,23.0,6.0,"December 06, 2013"
2411,enigma710,Full Member,158,0.495,10.0,4.0,"December 11, 2013"
2413,feedmedrugs,Full Member,103,0.361,10.0,3.0,"January 17, 2014"
2414,PrincessButtercup,Full Member,129,0.339,25.0,10.0,"October 10, 2013"
2415,dreadknot,Sr. Member,430,1.287,48.0,10.0,"November 27, 2013"
2416,gwern,Journalist,0,0.0,15.0,10.0,"October 15, 2013"
2421,thesoloist,Sr. Member,359,0.97,65.0,81.0,"October 21, 2013"
2422,josephsinger,Full Member,112,0.343,9.0,9.0,"December 04, 2013"
2423,patar,Full Member,174,0.542,7.0,10.0,"December 10, 2013"
2424,dingwall,Full Member,114,0.356,17.0,35.0,"December 11, 2013"
2425,PrincesSara,Full Member,105,0.292,12.0,6.0,"November 02, 2013"
2430,ToubaboKoomi,Full Member,184,0.584,18.0,11.0,"December 18, 2013"
2436,sbraser,Vendor,125,0.342,18.0,25.0,"October 27, 2013"
2439,starrynight,Vendor,10,0.027,0.0,0.0,"October 15, 2013"
2441,Artist,Vendor,215,0.604,18.0,22.0,"November 04, 2013"
2449,pharma,Full Member,108,0.347,23.0,21.0,"December 19, 2013"
2451,sevensix76,Full Member,108,0.281,12.0,9.0,"October 08, 2013"
2452,GrandWizardsLair,Vendor,135,0.353,27.0,19.0,"October 10, 2013"
2462,TragicallyHip,Vendor,798,2.261,236.0,89.0,"November 08, 2013"
2464,pK,Vendor,705,1.958,114.0,22.0,"November 01, 2013"
2473,anquishnew,Full Member,127,0.398,5.0,2.0,"December 13, 2013"
2478,maligan,Vendor,104,0.276,27.0,22.0,"October 15, 2013"
2484,astonmarteen,Vendor,67,0.175,1.0,8.0,"October 10, 2013"
2492,DoctorFreedom,Vendor,112,0.293,6.0,4.0,"October 10, 2013"
2496,Ronald Ernest Paul,Sr. Member,268,0.876,42.0,22.0,"December 25, 2013"
2501,WhiteAce,Sr. Member,338,1.073,50.0,16.0,"December 16, 2013"
2502,stonero13,Sr. Member,278,0.866,50.0,40.0,"December 10, 2013"
2507,Breaking Dab,Full Member,104,0.272,11.0,10.0,"October 09, 2013"
2513,nobodyenduser,Sr. Member,269,0.823,31.0,8.0,"December 04, 2013"
2520,Rootari95,Full Member,209,0.699,34.0,2.0,"January 01, 2014"
2523,burn your fucking flag,Hero Member,589,1.562,122.0,34.0,"October 15, 2013"
2525,ws,Full Member,103,0.294,5.0,2.0,"November 11, 2013"
2527,psilo92,Full Member,196,0.512,33.0,8.0,"October 09, 2013"
2528,Lizard666,Full Member,112,0.371,4.0,9.0,"December 29, 2013"
2532,NotASuspiciousName,Sr. Member,257,0.918,66.0,11.0,"January 21, 2014"
2533,febbraio2468,Vendor,83,0.234,8.0,4.0,"November 06, 2013"
2534,DreadPirateMushroom,Full Member,175,0.458,38.0,9.0,"October 09, 2013"
2536,Leaf of Amber,Full Member,234,0.638,44.0,6.0,"October 25, 2013"
2543,HonoluluExpress,Hero Member,2097,6.452,277.0,144.0,"December 06, 2013"
2544,bodyinaction,Vendor,174,0.551,6.0,32.0,"December 15, 2013"
2546,24-7,Full Member,180,0.523,26.0,3.0,"November 17, 2013"
2550,Mickythehat,Sr. Member,341,0.934,146.0,139.0,"October 27, 2013"
2551,sanrio1,Full Member,213,0.563,220.0,22.0,"October 14, 2013"
2553,ItalianMafiaBrussels,Vendor,177,0.485,140.0,29.0,"October 26, 2013"
2557,Mistoffelees,Full Member,148,0.527,8.0,0.0,"January 19, 2014"
2558,Ringo Deathstarr,Vendor,62,0.161,29.0,3.0,"October 08, 2013"
2564,AstroHaven,Vendor,547,1.507,121.0,132.0,"October 28, 2013"
2565,lostdude1111,Full Member,137,0.375,6.0,3.0,"October 27, 2013"
2570,Redzeno,Full Member,153,0.45,8.0,2.0,"November 21, 2013"
2572,Stalkerjoe,Full Member,101,0.356,15.0,28.0,"January 16, 2014"
2573,samjackson247,Vendor,88,0.267,16.0,0.0,"December 01, 2013"
2577,Razor Blade,Full Member,136,0.352,5.0,1.0,"October 09, 2013"
2587,John D,Full Member,111,0.378,20.0,2.0,"January 06, 2014"
2598,X,Sr. Member,268,0.722,74.0,13.0,"October 21, 2013"
2600,throwaway1,Full Member,134,0.404,16.0,14.0,"November 29, 2013"
2601,EyeManIFest,Vendor,85,0.222,3.0,5.0,"October 09, 2013"
2603,OTBS,Full Member,216,0.74,27.0,18.0,"January 09, 2014"
2604,MD1007,Full Member,130,0.463,11.0,4.0,"January 19, 2014"
2623,supercanuck,Sr. Member,499,1.545,54.0,41.0,"December 08, 2013"
2625,JustMe,Full Member,125,0.401,20.0,14.0,"December 18, 2013"
2626,FlapJacks101,Full Member,130,0.398,14.0,8.0,"December 04, 2013"
2628,wister4790,Full Member,128,0.444,13.0,10.0,"January 12, 2014"
2631,SupremeQualityKing,Full Member,176,0.54,33.0,27.0,"December 05, 2013"
2632,GandalfsGarden,Vendor,3,0.009,4.0,1.0,"December 01, 2013"
2638,real pharmaceuticals,Vendor,141,0.427,18.0,6.0,"December 01, 2013"
2642,litescape,Vendor,143,0.405,6.0,3.0,"November 08, 2013"
2652,bidder,Full Member,102,0.318,10.0,1.0,"December 10, 2013"
2654,GBL4U,Vendor,219,0.62,28.0,23.0,"November 08, 2013"
2668,JamDoc,Full Member,234,0.684,77.0,10.0,"November 19, 2013"
2670,DutchMagic,Vendor,174,0.493,66.0,7.0,"November 08, 2013"
2675,DanDan,Full Member,227,0.794,15.0,6.0,"January 14, 2014"
2680,Grasjunge,Vendor,11,0.032,0.0,0.0,"November 18, 2013"
2682,JohnTheBaptist,Hero Member,602,1.584,112.0,230.0,"October 11, 2013"
2683,eightoeight,Vendor,227,0.615,30.0,7.0,"October 23, 2013"
2689,smoke2joints,Sr. Member,264,0.693,67.0,20.0,"October 10, 2013"
2691,MarthaQuest,Full Member,100,0.291,7.0,2.0,"November 17, 2013"
2695,TheChain,Vendor,347,0.918,24.0,7.0,"October 14, 2013"
2697,CrispCafe,Vendor,146,0.492,16.0,12.0,"January 03, 2014"
2702,ChemicallyEmbalanced,Sr. Member,396,1.141,24.0,12.0,"November 14, 2013"
2710,envious,Vendor,54,0.153,7.0,3.0,"November 08, 2013"
2712,Reximusmaximus,Vendor,146,0.382,44.0,5.0,"October 09, 2013"
2714,he Be GB,Full Member,169,0.441,16.0,1.0,"October 08, 2013"
2715,03welle,Vendor,8,0.023,2.0,0.0,"November 07, 2013"
2717,bamoida2,Full Member,135,0.352,60.0,3.0,"October 09, 2013"
2720,MrFluff,Full Member,161,0.579,9.0,12.0,"January 22, 2014"
2726,D.A.R.E.,Full Member,112,0.382,17.0,18.0,"January 07, 2014"
2729,biologicalmadman,Full Member,138,0.414,7.0,2.0,"December 01, 2013"
2737,Quarterto9,Full Member,176,0.515,24.0,9.0,"November 19, 2013"
2738,heisenbud,Full Member,127,0.339,61.0,37.0,"October 19, 2013"
2742,GroovyBruce,Vendor,343,0.898,251.0,65.0,"October 09, 2013"
2743,fredflintstone,Vendor,291,0.768,80.0,57.0,"October 13, 2013"
2744,Christian2356,Vendor,20,0.057,3.0,2.0,"November 08, 2013"
2745,Hiniguel,Hero Member,1778,4.679,683.0,153.0,"October 12, 2013"
2749,AnTa2f6y,Full Member,159,0.42,21.0,13.0,"October 13, 2013"
2758,spaceshit,Full Member,170,0.517,24.0,20.0,"December 02, 2013"
2763,Morphietta,Full Member,207,0.631,34.0,9.0,"December 03, 2013"
2765,SuperSpeedBros,Vendor,112,0.319,67.0,2.0,"November 10, 2013"
2766,whiteowl,Vendor,56,0.176,1.0,1.0,"December 13, 2013"
2768,AIRLD,Full Member,124,0.382,5.0,18.0,"December 06, 2013"
2769,IWBIL1970,Sr. Member,323,1.125,28.0,12.0,"January 13, 2014"
2774,hefty99,Full Member,104,0.359,6.0,18.0,"January 10, 2014"
2775,pabloescobar,Sr. Member,271,0.717,29.0,1.0,"October 14, 2013"
2779,curfew,Full Member,160,0.432,15.0,3.0,"October 22, 2013"
2781,Pharma Jack,Vendor,100,0.319,5.0,2.0,"December 18, 2013"
2783,spaced out,Full Member,166,0.529,28.0,5.0,"December 16, 2013"
2785,brainbank,Vendor,13,0.036,2.0,6.0,"November 01, 2013"
2789,Tang,Newbie Guide,4615,13.735,396.0,64.0,"November 25, 2013"
2801,Qthello,Hero Member,843,2.213,97.0,41.0,"October 10, 2013"
2806,princeblack49,Sr. Member,328,0.863,46.0,6.0,"October 12, 2013"
2814,Coke Mate,Vendor,4,0.011,7.0,1.0,"October 28, 2013"
2815,Mindfun,Full Member,142,0.418,9.0,14.0,"November 21, 2013"
2820,DELYSID,Vendor,72,0.188,23.0,1.0,"October 08, 2013"
