id,username,position,posts,ppd,up,down,registered
1882,Ketatmine,Full Member,166,0.834,12.0,2.0,"October 08, 2013"
1887,A.gotov,Full Member,162,1.266,5.0,0.0,"December 19, 2013"
1888,staind,Full Member,226,1.141,78.0,7.0,"October 09, 2013"
1889,moonlight,Full Member,167,0.923,81.0,109.0,"October 27, 2013"
1890,Oculus,Full Member,125,0.992,6.0,3.0,"December 20, 2013"
1891,Crazy-Eights,Vendor,131,0.704,27.0,13.0,"October 20, 2013"
1894,SimonBerumondo,Full Member,135,0.767,24.0,9.0,"October 31, 2013"
1896,srysirnoingles,Hero Member,614,4.652,106.0,59.0,"December 14, 2013"
1899,RequestToSend,Vendor,12,0.061,0.0,0.0,"October 09, 2013"
1900,DoctorX,Full Member,198,1.01,138.0,1.0,"October 11, 2013"
1901,EXIT,Full Member,138,0.836,52.0,6.0,"October 29, 2013"
1902,DrWhite,Vendor,69,0.375,6.0,7.0,"October 22, 2013"
1906,psyf3r,Full Member,116,0.789,5.0,2.0,"November 30, 2013"
1908,DefyCode,Vendor,162,0.818,28.0,25.0,"October 09, 2013"
1909,Burning Babylon,Vendor,186,0.935,14.0,6.0,"October 08, 2013"
1910,charliethefrog,Full Member,146,1.227,11.0,14.0,"December 28, 2013"
1915,Brucewaynescat11,Full Member,143,0.973,21.0,3.0,"December 01, 2013"
1918,piecesofaman,Full Member,200,1.786,44.0,37.0,"January 03, 2014"
1922,TheWeeMan,Full Member,140,0.966,19.0,9.0,"December 01, 2013"
1924,Navar,Full Member,108,0.697,12.0,5.0,"November 21, 2013"
1929,geoffreygiraffe,Vendor,64,0.325,2.0,1.0,"October 10, 2013"
1931,Silky Smooth,Vendor,97,0.63,7.0,7.0,"November 22, 2013"
1938,stackinRINGS,Full Member,102,0.962,9.0,2.0,"January 09, 2014"
1939,tes,Sr. Member,251,1.78,3.0,7.0,"December 07, 2013"
1940,nevita,Vendor,190,1.293,27.0,14.0,"November 28, 2013"
1942,lab5ive,Full Member,119,0.604,9.0,2.0,"October 10, 2013"
1943,Eskimoplea7,Full Member,192,0.97,46.0,8.0,"October 09, 2013"
1952,alexander super-tramp,Full Member,132,0.721,12.0,2.0,"October 25, 2013"
1955,Crystalchefcat,Vendor,2,0.012,0.0,0.0,"November 14, 2013"
1956,whatsthefu55,Full Member,135,1.098,2.0,2.0,"December 25, 2013"
1963,FamilyMan,Full Member,178,1.561,12.0,7.0,"January 01, 2014"
1964,tm421995,Full Member,143,1.051,5.0,0.0,"December 10, 2013"
1967,EL PACINO,Full Member,151,0.95,7.0,9.0,"November 17, 2013"
1979,dtothek123,Full Member,108,0.885,4.0,7.0,"December 24, 2013"
1989,NordicShrooms,Vendor,254,1.539,45.0,7.0,"November 11, 2013"
1993,domesticdoode,Vendor,97,0.577,17.0,7.0,"November 08, 2013"
1997,Oneiros Distribution,Vendor,26,0.131,12.0,1.0,"October 08, 2013"
2001,Llama Socks,Vendor,315,1.921,32.0,11.0,"November 11, 2013"
2004,dateandrape,Full Member,175,1.563,25.0,33.0,"January 03, 2014"
2009,IshitBacon,Hero Member,1481,12.139,170.0,225.0,"December 24, 2013"
2011,CD8N,Vendor,73,0.427,9.0,2.0,"November 06, 2013"
2012,FlashLight,Sr. Member,277,1.399,58.0,8.0,"October 09, 2013"
2019,UKWHITE,Vendor,125,0.817,17.0,7.0,"November 23, 2013"
2022,coolvilla,Hero Member,608,4.943,56.0,33.0,"December 23, 2013"
2023,ordercentral,Full Member,107,0.899,7.0,4.0,"December 27, 2013"
2033,anonymousGuy57,Sr. Member,420,2.308,64.0,50.0,"October 25, 2013"
2041,skeetlord,Full Member,167,1.193,7.0,30.0,"December 07, 2013"
2045,Zen Garden,Vendor,49,0.247,23.0,3.0,"October 09, 2013"
2050,Trader Joes,Vendor,2,0.01,0.0,0.0,"October 09, 2013"
2052,lētšhůq,Full Member,145,1.272,35.0,11.0,"January 02, 2014"
2055,Baraka,Full Member,133,0.675,32.0,7.0,"October 10, 2013"
2060,noreaster,Vendor,117,0.736,1.0,0.0,"November 16, 2013"
2064,MUSHBUD,Vendor,290,1.51,38.0,5.0,"October 14, 2013"
2073,xandermanreturns,Sr. Member,283,1.422,27.0,20.0,"October 08, 2013"
2074,Desperado,Full Member,179,1.017,16.0,18.0,"October 31, 2013"
2075,Evoc,Full Member,189,1.322,26.0,35.0,"December 03, 2013"
2077,LordofSpeed,Vendor,30,0.158,2.0,1.0,"October 17, 2013"
2079,High4Daze,Vendor,42,0.213,6.0,0.0,"October 11, 2013"
2080,vtecturbo,Full Member,160,1.538,17.0,2.0,"January 11, 2014"
2084,PapaLoin,Full Member,100,0.813,3.0,4.0,"December 24, 2013"
2086,McRAD,Full Member,163,0.964,9.0,10.0,"November 08, 2013"
2096,Cher,Vendor,15,0.089,5.0,0.0,"November 08, 2013"
2106,DrawkwarD,Vendor,310,2.109,42.0,11.0,"November 29, 2013"
2112,Allustrious,Full Member,188,1.126,17.0,4.0,"November 09, 2013"
2127,MDMA80,Sr. Member,385,2.692,45.0,32.0,"December 03, 2013"
2129,AmericaOnDrugs,Vendor,221,1.151,48.0,10.0,"October 15, 2013"
2131,zevlovesx,Full Member,145,1.408,20.0,6.0,"January 13, 2014"
2137,SpiritDoor,Vendor,50,0.342,11.0,7.0,"November 29, 2013"
2144,kingjay,Vendor,161,1.103,12.0,25.0,"December 01, 2013"
2145,shopper1888,Full Member,125,0.88,9.0,23.0,"December 04, 2013"
2153,lolwaitwut,Full Member,134,0.971,21.0,3.0,"December 09, 2013"
2155,Quinone,Full Member,167,1.575,14.0,17.0,"January 09, 2014"
2160,bowie1910,Sr. Member,357,1.85,56.0,2.0,"October 14, 2013"
2165,ThongMan,Full Member,155,1.36,14.0,7.0,"January 01, 2014"
2169,Bonnie and Clyde,Vendor,151,1.02,14.0,6.0,"November 27, 2013"
2171,ForeverStrung,Vendor,237,1.331,34.0,22.0,"October 29, 2013"
2175,BenHur,Full Member,138,0.879,9.0,2.0,"November 20, 2013"
2177,Hilary,Full Member,133,0.816,9.0,3.0,"November 13, 2013"
2179,Attraxin,Full Member,183,1.441,14.0,2.0,"December 19, 2013"
2184,amb3r,Vendor,60,0.357,2.0,1.0,"November 08, 2013"
2187,twonenathandjoe,Hero Member,537,3.782,50.0,7.0,"December 04, 2013"
2193,flwrchlds9,Full Member,185,0.93,39.0,6.0,"October 08, 2013"
2202,Bigdeal,Vendor,41,0.255,1.0,6.0,"November 16, 2013"
2207,Hogbin,Full Member,123,0.637,13.0,10.0,"October 14, 2013"
2211,GreatLancet,Sr. Member,296,2.114,87.0,11.0,"December 06, 2013"
2214,Gravitax-UK,Sr. Member,381,2.442,101.0,8.0,"November 20, 2013"
2222,PsychedelicSphere,Full Member,112,0.566,19.0,4.0,"October 10, 2013"
2225,newportboy123,Hero Member,541,5.304,53.0,7.0,"January 12, 2014"
2230,flux101,Full Member,187,1.281,26.0,5.0,"December 01, 2013"
2235,Stealth Bomber,Vendor,98,0.59,10.0,3.0,"November 10, 2013"
2239,shitniggadamn,Full Member,112,0.783,28.0,3.0,"December 04, 2013"
2242,OG_,Vendor,509,3.048,72.0,9.0,"November 08, 2013"
2243,Rocknessie,Sr. Member,402,2.03,64.0,49.0,"October 09, 2013"
2245,Smoothpuddin,Full Member,142,1.214,92.0,9.0,"December 30, 2013"
2246,K1NG,Full Member,145,0.858,30.0,6.0,"November 08, 2013"
2247,foxytorgirl,Vendor,6,0.03,0.0,0.0,"October 10, 2013"
2253,EuroSupply,Vendor,64,0.403,8.0,6.0,"November 17, 2013"
2254,themangler2,Hero Member,565,5.381,72.0,23.0,"January 10, 2014"
2255,Chemical Brothers,Vendor,34,0.214,3.0,1.0,"November 17, 2013"
2259,squirejim,Full Member,129,1.093,6.0,4.0,"December 28, 2013"
2266,vince,Sr. Member,478,3.734,49.0,80.0,"December 18, 2013"
2267,topshelf420,Vendor,6,0.036,0.0,0.0,"November 07, 2013"
2280,John Gotti,Full Member,112,0.569,30.0,26.0,"October 10, 2013"
2283,Alexmack380,Vendor,129,0.768,12.0,27.0,"November 08, 2013"
2290,LEGACY,Vendor,199,1.192,16.0,9.0,"November 08, 2013"
2295,wetdog,Full Member,120,0.603,22.0,5.0,"October 08, 2013"
2297,dreamstate,Full Member,135,0.865,10.0,7.0,"November 20, 2013"
2298,psychosis,Full Member,138,0.952,8.0,0.0,"December 02, 2013"
2300,RetinaBlast,Vendor,83,0.423,15.0,5.0,"October 11, 2013"
2301,sO_Raspy,Sr. Member,402,2.03,121.0,16.0,"October 10, 2013"
2312,pancake man,Full Member,139,1.037,34.0,3.0,"December 13, 2013"
2323,CoolDrugsOnly,Vendor,87,0.515,9.0,4.0,"November 07, 2013"
2328,doctorwhat,Hero Member,1336,10.121,148.0,88.0,"December 14, 2013"
2330,BigTenInch__Record,Hero Member,1572,8.062,213.0,40.0,"October 13, 2013"
2331,paki23,Full Member,165,1.146,18.0,9.0,"December 02, 2013"
2335,dopaminergic,Vendor,109,0.634,7.0,1.0,"November 04, 2013"
2340,AsianVixen,Vendor,12,0.061,0.0,0.0,"October 09, 2013"
2341,gold,Vendor,48,0.296,23.0,3.0,"November 13, 2013"
2350,Frythatrice,Full Member,104,0.65,6.0,2.0,"November 17, 2013"
2352,mudsipper420,Hero Member,807,5.38,36.0,6.0,"November 26, 2013"
2356,opportunity,Vendor,169,0.88,24.0,8.0,"October 16, 2013"
2357,whiteshark,Vendor,311,1.709,77.0,50.0,"October 24, 2013"
2358,MrCrane,Vendor,169,0.885,15.0,5.0,"October 16, 2013"
2360,VDK,Full Member,114,0.786,1.0,1.0,"December 02, 2013"
2361,DirkaDirka,Full Member,135,1.134,4.0,2.0,"December 29, 2013"
2362,angel,Vendor,18,0.105,1.0,6.0,"November 07, 2013"
2363,YouKaysFinest,Vendor,19,0.113,3.0,2.0,"November 08, 2013"
2369,dankdog,Full Member,101,0.808,4.0,1.0,"December 22, 2013"
2378,Santa,Sr. Member,319,1.945,44.0,64.0,"November 12, 2013"
2381,ihnZ,Full Member,146,1.05,21.0,116.0,"December 08, 2013"
2383,Predecessor,Full Member,126,0.636,15.0,9.0,"October 10, 2013"
2387,MissX,Sr. Member,481,2.417,146.0,22.0,"October 08, 2013"
2389,raistlin,Full Member,142,0.776,23.0,1.0,"October 25, 2013"
2395,Jigaboo,Full Member,142,0.755,32.0,38.0,"October 20, 2013"
2397,The Ice Lady,Full Member,116,0.913,6.0,4.0,"December 19, 2013"
2403,Angel Eyes,Vendor,338,2.061,88.0,24.0,"November 12, 2013"
2404,sirjoss88,Full Member,183,0.92,46.0,10.0,"October 08, 2013"
2405,dimon114,Sr. Member,499,3.96,54.0,64.0,"December 21, 2013"
2407,Dr.MDA,Full Member,142,1.449,12.0,18.0,"January 18, 2014"
2408,animalinpain5440,Full Member,185,1.312,18.0,2.0,"December 06, 2013"
2411,enigma710,Full Member,152,1.126,9.0,4.0,"December 11, 2013"
2412,inquisition,Vendor,14,0.087,2.0,1.0,"November 17, 2013"
2414,PrincessButtercup,Full Member,119,0.604,17.0,9.0,"October 10, 2013"
2415,dreadknot,Sr. Member,399,2.696,40.0,9.0,"November 27, 2013"
2416,gwern,Journalist,84,0.435,15.0,10.0,"October 15, 2013"
2421,thesoloist,Sr. Member,368,1.978,65.0,81.0,"October 21, 2013"
2422,josephsinger,Full Member,112,0.783,9.0,9.0,"December 04, 2013"
2423,patar,Full Member,143,1.051,7.0,5.0,"December 10, 2013"
2424,dingwall,Full Member,115,0.852,17.0,35.0,"December 11, 2013"
2425,PrincesSara,Full Member,106,0.609,11.0,6.0,"November 02, 2013"
2430,ToubaboKoomi,Full Member,184,1.426,18.0,11.0,"December 18, 2013"
2436,sbraser,Vendor,95,0.528,15.0,2.0,"October 27, 2013"
2439,starrynight,Vendor,10,0.052,0.0,0.0,"October 15, 2013"
2441,Artist,Vendor,223,1.304,18.0,22.0,"November 04, 2013"
2443,greenlantern,Vendor,4,0.024,0.0,0.0,"November 11, 2013"
2444,d.a.y.w.,Full Member,101,0.99,5.0,3.0,"January 13, 2014"
2451,sevensix76,Full Member,104,0.52,12.0,9.0,"October 08, 2013"
2452,GrandWizardsLair,Vendor,136,0.694,27.0,19.0,"October 10, 2013"
2462,TragicallyHip,Vendor,565,3.363,177.0,76.0,"November 08, 2013"
2464,pK,Hero Member,598,3.417,92.0,17.0,"November 01, 2013"
2473,anquishnew,Full Member,127,0.948,5.0,2.0,"December 13, 2013"
2478,maligan,Vendor,64,0.332,13.0,10.0,"October 15, 2013"
2484,astonmarteen,Vendor,58,0.296,0.0,6.0,"October 10, 2013"
2492,DoctorFreedom,Vendor,100,0.508,6.0,2.0,"October 10, 2013"
2496,Ronald Ernest Paul,Sr. Member,251,2.057,38.0,19.0,"December 25, 2013"
2501,WhiteAce,Sr. Member,304,2.338,42.0,14.0,"December 16, 2013"
2502,stonero13,Full Member,114,0.838,10.0,3.0,"December 10, 2013"
2513,nobodyenduser,Sr. Member,267,1.867,31.0,8.0,"December 04, 2013"
2520,Rootari95,Full Member,210,1.842,34.0,2.0,"January 01, 2014"
2523,burn your fucking flag,Sr. Member,341,1.767,76.0,23.0,"October 15, 2013"
2527,psilo92,Full Member,199,1.005,30.0,8.0,"October 09, 2013"
2532,NotASuspiciousName,Full Member,243,2.558,60.0,10.0,"January 21, 2014"
2533,febbraio2468,Vendor,84,0.494,8.0,4.0,"November 06, 2013"
2534,DreadPirateMushroom,Full Member,201,1.015,38.0,9.0,"October 09, 2013"
2536,Leaf of Amber,Full Member,226,1.242,41.0,6.0,"October 25, 2013"
2543,HonoluluExpress,Hero Member,2102,15.014,276.0,142.0,"December 06, 2013"
2544,bodyinaction,Vendor,68,0.519,2.0,2.0,"December 15, 2013"
2546,24-7,Full Member,202,1.263,25.0,3.0,"November 17, 2013"
2550,Mickythehat,Sr. Member,278,1.553,59.0,26.0,"October 27, 2013"
2551,sanrio1,Full Member,187,0.964,171.0,15.0,"October 14, 2013"
2553,ItalianMafiaBrussels,Vendor,93,0.514,64.0,12.0,"October 26, 2013"
2557,Mistoffelees,Full Member,144,1.5,8.0,0.0,"January 19, 2014"
2558,Ringo Deathstarr,Vendor,48,0.242,19.0,0.0,"October 08, 2013"
2564,AstroHaven,Vendor,723,4.062,111.0,121.0,"October 28, 2013"
2565,lostdude1111,Full Member,136,0.756,6.0,3.0,"October 27, 2013"
2570,Redzeno,Full Member,144,0.929,7.0,2.0,"November 21, 2013"
2572,Stalkerjoe,Full Member,101,1.02,15.0,28.0,"January 16, 2014"
2573,samjackson247,Vendor,83,0.576,15.0,0.0,"December 01, 2013"
2577,Razor Blade,Full Member,129,0.648,4.0,0.0,"October 09, 2013"
2587,John D,Full Member,109,0.991,20.0,2.0,"January 06, 2014"
2598,X,Full Member,220,1.183,51.0,8.0,"October 21, 2013"
2600,throwaway1,Full Member,140,0.946,16.0,14.0,"November 29, 2013"
2601,EyeManIFest,Vendor,65,0.328,2.0,2.0,"October 09, 2013"
2603,OTBS,Full Member,217,2.028,27.0,18.0,"January 09, 2014"
2604,MD1007,Full Member,131,1.365,11.0,4.0,"January 19, 2014"
2623,supercanuck,Sr. Member,469,3.399,49.0,35.0,"December 08, 2013"
2625,JustMe,Full Member,119,0.93,18.0,14.0,"December 18, 2013"
2626,FlapJacks101,Full Member,106,0.746,9.0,7.0,"December 04, 2013"
2628,wister4790,Full Member,128,1.243,13.0,9.0,"January 12, 2014"
2631,SupremeQualityKing,Vendor,179,1.27,33.0,27.0,"December 05, 2013"
2632,GandalfsGarden,Vendor,2,0.014,4.0,1.0,"December 01, 2013"
2638,real pharmaceuticals,Vendor,130,0.903,18.0,5.0,"December 01, 2013"
2642,litescape,Vendor,148,0.881,6.0,3.0,"November 08, 2013"
2652,bidder,Full Member,102,0.745,10.0,1.0,"December 10, 2013"
2654,GBL4U,Vendor,49,0.292,10.0,1.0,"November 08, 2013"
2668,JamDoc,Full Member,234,1.481,76.0,10.0,"November 19, 2013"
2670,DutchMagic,Vendor,106,0.627,43.0,0.0,"November 08, 2013"
2675,DanDan,Full Member,169,1.673,13.0,3.0,"January 14, 2014"
2678,teddanzig,Vendor,50,0.318,2.0,0.0,"November 19, 2013"
2680,Grasjunge,Vendor,11,0.07,0.0,0.0,"November 18, 2013"
2682,JohnTheBaptist,Hero Member,618,3.153,110.0,219.0,"October 11, 2013"
2683,eightoeight,Vendor,168,0.918,23.0,3.0,"October 23, 2013"
2689,smoke2joints,Full Member,173,0.878,30.0,2.0,"October 10, 2013"
2691,MarthaQuest,Full Member,100,0.625,7.0,2.0,"November 17, 2013"
2695,TheChain,Vendor,320,1.667,22.0,4.0,"October 14, 2013"
2702,ChemicallyEmbalanced,Sr. Member,356,2.198,23.0,11.0,"November 14, 2013"
2703,farmer1,Vendor,9,0.05,1.0,2.0,"October 30, 2013"
2710,envious,Vendor,51,0.302,7.0,3.0,"November 08, 2013"
2714,he Be GB,Full Member,169,0.849,16.0,1.0,"October 08, 2013"
2715,03welle,Vendor,8,0.048,2.0,0.0,"November 07, 2013"
2717,bamoida2,Full Member,135,0.682,56.0,3.0,"October 09, 2013"
2720,MrFluff,Full Member,161,1.731,9.0,12.0,"January 22, 2014"
2722,Mephistophiles,Full Member,106,0.779,20.0,7.0,"December 10, 2013"
2726,D.A.R.E.,Full Member,106,0.972,13.0,15.0,"January 07, 2014"
2729,biologicalmadman,Full Member,138,0.945,7.0,2.0,"December 01, 2013"
2737,Quarterto9,Full Member,139,0.885,16.0,7.0,"November 19, 2013"
2738,heisenbud,Full Member,123,0.651,52.0,32.0,"October 19, 2013"
2742,GroovyBruce,Vendor,310,1.574,173.0,58.0,"October 09, 2013"
2743,fredflintstone,Vendor,60,0.309,25.0,26.0,"October 13, 2013"
2744,Christian2356,Vendor,9,0.054,2.0,0.0,"November 08, 2013"
2745,Hiniguel,Hero Member,1803,9.246,664.0,145.0,"October 12, 2013"
2749,AnTa2f6y,Full Member,144,0.742,17.0,13.0,"October 13, 2013"
2758,spaceshit,Full Member,169,1.174,24.0,20.0,"December 02, 2013"
2763,Morphietta,Full Member,208,1.455,33.0,9.0,"December 03, 2013"
2765,SuperSpeedBros,Vendor,93,0.557,43.0,2.0,"November 10, 2013"
2769,IWBIL1970,Full Member,122,1.196,7.0,3.0,"January 13, 2014"
2770,PriscillaMarie90,Vendor,38,0.199,9.0,0.0,"October 16, 2013"
2775,pabloescobar,Full Member,222,1.15,26.0,1.0,"October 14, 2013"
2779,curfew,Full Member,110,0.595,6.0,1.0,"October 22, 2013"
2781,Pharma Jack,Vendor,100,0.787,4.0,2.0,"December 18, 2013"
2783,spaced out,Full Member,136,1.046,23.0,3.0,"December 16, 2013"
2785,brainbank,Vendor,7,0.04,2.0,1.0,"November 01, 2013"
2786,budzilla,Vendor,29,0.175,3.0,0.0,"November 11, 2013"
2789,Tang,Newbie Guide,2762,18.291,263.0,40.0,"November 25, 2013"
2801,Qthello,Hero Member,827,4.198,97.0,39.0,"October 10, 2013"
2806,princeblack49,Full Member,239,1.226,30.0,3.0,"October 12, 2013"
2814,Coke Mate,Vendor,2,0.011,6.0,0.0,"October 28, 2013"
2815,Mindfun,Full Member,146,0.942,9.0,13.0,"November 21, 2013"
2820,DELYSID,Vendor,72,0.362,23.0,1.0,"October 08, 2013"
2822,chipper,Sr. Member,341,1.749,42.0,10.0,"October 12, 2013"
2825,DreaMTrip,Full Member,116,0.652,42.0,5.0,"October 29, 2013"
2827,Refresh_Yourself,Vendor,265,1.828,20.0,11.0,"December 01, 2013"
2832,Mr. Beefy,Full Member,111,0.933,8.0,40.0,"December 28, 2013"
2835,echo,Vendor,90,0.455,11.0,2.0,"October 09, 2013"
2845,H,Full Member,107,0.552,6.0,2.0,"October 13, 2013"
2847,calcium345,Hero Member,1568,10.116,269.0,42.0,"November 21, 2013"
2849,insta grams,Vendor,18,0.092,0.0,0.0,"October 14, 2013"
2850,FriendOfTheDevil,Full Member,220,1.152,47.0,11.0,"October 16, 2013"
2851,pimpit,Full Member,111,0.597,25.0,7.0,"October 22, 2013"
2855,parabol,Full Member,120,0.606,27.0,4.0,"October 09, 2013"
2859,deathcom,Full Member,141,0.727,32.0,16.0,"October 13, 2013"
2862,jakeyblues1987,Vendor,330,1.675,29.0,20.0,"October 10, 2013"
2868,cRandom,Full Member,113,0.779,13.0,11.0,"December 02, 2013"
2870,Magic Man,Vendor,378,1.899,54.0,17.0,"October 08, 2013"
2879,theweedguy,Vendor,54,0.375,1.0,1.0,"December 02, 2013"
2881,Unfounded,Full Member,134,0.964,17.0,67.0,"December 07, 2013"
2883,2fruits,Full Member,164,1.477,88.0,8.0,"January 03, 2014"
2884,benchmade,Full Member,108,0.761,8.0,4.0,"December 05, 2013"
2888,MachineElves,Vendor,107,0.552,16.0,4.0,"October 14, 2013"
2892,AliceInHolland,Vendor,134,0.68,21.0,8.0,"October 10, 2013"
2893,simon labond,Vendor,60,0.375,21.0,7.0,"November 16, 2013"
2894,whitelightwhiteheat,Sr. Member,392,2.108,70.0,12.0,"October 21, 2013"
2898,deadhead,Sr. Member,377,3.222,19.0,8.0,"December 29, 2013"
2907,Mezmorized,Full Member,105,0.719,15.0,13.0,"November 30, 2013"
2909,weather420,Sr. Member,271,1.362,33.0,8.0,"October 08, 2013"
2911,TrashBox,Vendor,131,0.686,45.0,23.0,"October 17, 2013"
2923,AllOnRock 2.0,Vendor,64,0.379,8.0,19.0,"November 08, 2013"
2927,Brahman,Sr. Member,385,2.711,139.0,27.0,"December 04, 2013"
2931,hansolo,Full Member,106,0.567,6.0,3.0,"October 20, 2013"
